ID,AcceptedName_ID,Genus,Species,AutorString,InfraSpecies,InfraSpMarker,InfraSpecificAutorString,Sp2000NameStatus,GSDNameStatus,
384850,385030,Loevigia,,"H.Karst. & Triana",,gen.,,Synonym,,
384800,385030,Ephynes,,Raf.,,gen.,,Synonym,,
385724,385030,Arthrostemma,,DC.,,sect.,,Synonym,,
412291,384980,Angustinea,,A.Gray,,gen.,,Synonym,,
412084,385048,Petaloma,,Sw.,,gen.,,Synonym,,
384977,385048,Guildingia,,Hook.,,gen.,,Synonym,,
385057,385048,Muriri,,J.F.Gmel.,,gen.,,Synonym,,
385045,385048,Aulacocarpus,,O.Berg,,gen.,,Synonym,,
385152,385048,Olisbea,,DC.,,gen.,,Synonym,,
385110,385048,Bockia,,Scop.,,gen.,,Synonym,,
384829,385050,Chastenaea,,DC.,,gen.,,Synonym,,
384845,385060,Phyllopus,,DC.,,gen.,,Synonym,,
384847,385060,Llewelynia,,Pittier,,gen.,,Synonym,,
385059,385060,Henrietta,,Macfad.,,gen.,,Synonym,,
385061,385060,Henriettella,,Naudin,,gen.,,Synonym,,
412213,385060,Henrietia,,Rchb.,,gen.,,Synonym,,
384863,385068,Alifanus,,"Pluk. ex Adans.",,gen.,,Synonym,,
384812,385068,Chaetogastra,,DC.,,gen.,,Synonym,,
385159,385070,Schizocentron,,Meisn.,,gen.,,Synonym,,
387902,385070,Heterocentrum,,Hemsl.,,gen.,,Synonym,,
384925,385071,Coryphadenia,,Morley,,gen.,,Synonym,,
384952,385071,Meliandra,,Ducke,,gen.,,Synonym,,
385663,385071,Guilleminia,,Neck.,,gen.,,Synonym,,
386033,385071,Glossocoma,,Endl.,,gen.,,Synonym,,
384882,385076,Alosemis,,Raf.,,gen.,,Synonym,,
385115,385076,Zulatia,,"Neck. ex Raf.",,gen.,,Synonym,,
411838,385076,Proboscidia,,"Rich. ex DC.",,gen.,,Synonym,,
385136,384869,Octonum,,Raf.,,gen.,,Synonym,,
385175,384869,Diplodonta,,H.Karst.,,gen.,,Synonym,,
384825,384869,Stephanotrichum,,Naudin,,gen.,,Synonym,,
384844,385086,Everettia,,Merr.,,gen.,,Synonym,,
385066,385086,Bamlera,,"K.Schum. & Lauterb.",,gen.,,Synonym,,
385089,385087,Benevidesia,,"Saldhana & Cogn.",,gen.,,Synonym,,
385117,385093,Bolina,,Raf.,,gen.,,Synonym,,
384962,385093,Triblemma,,"R.Br. ex Spreng.",,gen.,,Synonym,,
385097,385099,Homonoma,,Bello,,gen.,,Synonym,,
385024,385103,Pyxidanthus,,Naudin,,gen.,,Synonym,,
385039,385103,Valdesia,,"Ruiz & Pav.",,gen.,,Synonym,,
384886,385103,Amaraboya,,"Linden ex Mast.",,gen.,,Synonym,,
385106,385114,Saccolena,,Gleason,,gen.,,Synonym,,
385111,385124,Sakersia,,"Hook. f.",,gen.,,Synonym,,
389666,385124,Barbeyastrum,,Cogn.,,gen.,,Synonym,,
384826,385130,Phaeoneuron,,Gilg,,gen.,,Synonym,,
384862,385144,Alifana,,Raf.,,gen.,,Synonym,,
385723,385144,Arthrostemma,,DC.,,sect.,,Synonym,,
384788,385149,Spennera,,"Mart. ex DC.",,gen.,,Synonym,,
384848,385151,Exodiclis,,Raf.,,gen.,,Synonym,,
385116,385151,Noterophila,,Mart.,,gen.,,Synonym,,
385123,385151,Dichaetandra,,Naudin,,gen.,,Synonym,,
385132,385151,Dicrananthera,,C.Presl,,gen.,,Synonym,,
385027,385151,Uranthera,,Naudin,,gen.,,Synonym,,
384926,385151,Anisocentrum,,Turcz.,,gen.,,Synonym,,
385005,385151,Miocarpus,,Naudin,,gen.,,Synonym,,
384874,385153,Tashiroea,,Matsum.,,gen.,,Synonym,,
385160,385161,Dionicha,,Triana,,gen.,,Synonym,,
385163,385161,Dionychia,,"Benth. & Hook.f.",,gen.,,Synonym,,
385133,385168,Sarmentaria,,Naudin,,gen.,,Synonym,,
385038,385168,Davya,,DC.,,gen.,,Synonym,,
385095,385168,Xeracina,,Raf.,,gen.,,Synonym,,
384918,385168,Marshallfieldia,,J.F.Macbr.,,gen.,,Synonym,,
386821,385168,Davya,,"(DC.) Naudin",,subgen.,,Synonym,,
411888,385168,Sphanellopsis,,"Steud. ex Naudin",,gen.,,Synonym,,
385056,385171,Backeria,,Bakh.f.,,gen.,,Synonym,,
385173,384980,Diplochiton,,Spreng.,,gen.,,Synonym,,
412155,384934,Diplogenaea,,A.Juss.,,gen.,,Synonym,,
385091,385189,Neodissochaeta,,"Bakh. f.",,gen.,,Synonym,,
384892,385200,Amblyanthera,,Blume,,gen.,,Synonym,,
385023,385200,Asterostoma,,Blume,,gen.,,Synonym,,
384804,385200,Ceramicalyx,,Blume,,gen.,,Synonym,,
385194,385200,Kadali,,Adans.,,gen.,,Synonym,,
385195,385200,Kadalia,,Raf.,,gen.,,Synonym,,
385178,385200,Orbeckia,,G.Don,,gen.,,Synonym,,
412324,385200,Beckia,,Raf.,,gen.,,Synonym,,
384945,385203,Gonema,,Raf.,,gen.,,Synonym,,
385127,385203,Diclemia,,Naudin,,gen.,,Synonym,,
385138,385203,Octopleura,,Griseb.,,gen.,,Synonym,,
390396,384789,Chrysophora,,"Cham. ex Triana",,gen.,,Synonym,,
385120,385215,Hylocharis,,Miq.,,gen.,,Synonym,,
385096,385215,Homocentria,,Naudin,,gen.,,Synonym,,
384879,385215,Allozygia,,Naudin,,gen.,,Synonym,,
384880,385215,Tayloriophyton,,Nayar,,gen.,,Synonym,,
385126,385218,Sarcomeris,,Naudin,,gen.,,Synonym,,
384910,385219,Pogonanthera,,Blume,,gen.,,Synonym,,
385032,385224,Urodesmium,,Naudin,,gen.,,Synonym,,
384493,384488,Blastus,cavaleriei,,tomentosus,var.,"(H.L.Li) C.Chen",Synonym,,
381553,246451,Miconia,pteropoda,Benth.,,,,Synonym,,
403097,246451,Miconia,crispula,"Spruce ex Naudin",,,,Synonym,,
385283,385282,Poteranthera,duidae,Gleason,,,,Synonym,,
385296,385292,Heterotrichum,patens,DC.,,,,Synonym,,
385297,385292,Heterotrichum,niveum,DC.,,,,Synonym,,
381112,385303,Diolena,hygrophylla,Naudin,,,,Synonym,,
385310,385311,Osbeckia,afzelii,"(Hook. f.) Cogn.",,,,Synonym,,
381840,389864,Topobea,regeliana,Cogn.,,,,Synonym,,
382644,389864,Topobea,membranacea,Wurdack,,,,Synonym,,
382647,389864,Topobea,praecox,Gleason,,,,Synonym,,
383611,389864,Topobea,floribunda,Gleason,,,,Synonym,,
412400,389864,Topobea,cuspidata,Gleason,,,,Synonym,,
385354,385353,Dissotis,cornifolia,"(Benth.) Hook. f.",,,,Synonym,,
391379,385353,Dissotis,cornifolia,"(Benth.) Hook.f.",,,,Synonym,,
406805,385353,Dissotis,cornifolia,Hook.f.,,,,Synonym,,
406793,385360,Dissotis,capitata,"Hook.f. & Guillaumin",,,,Synonym,,
385361,385360,Dissotis,capitata,"(Benth.) Hook.f.",,,,Synonym,,
382945,340045,Dissotis,glauca,Keay,,,,Synonym,,
382946,340045,Dissotis,rupicola,"Hutch. & Dalziel",,,,Synonym,,
377986,385373,Memecylon,englerianum,,occidentale,var.,Jacq.-Fél.,Synonym,,
385370,385373,Memecylon,adamii,Jacq.-Fél.,,,,Synonym,,
385371,385373,Memecylon,obanense,"Baker f.",,,,Synonym,,
385409,385373,Memecylon,griseoviolaceum,"Gilg & Ledermann ex Engl.",,,,Synonym,,
385664,385381,Coryphadenia,plerocarpa,Morley,,,,Synonym,,
381686,385383,Mouriri,abnormis,Naudin,,,,Synonym,,
391693,385383,Glossoma,arborescens,Willd.,,,,Synonym,,
391694,385383,Glossoma,votomita,"Roem. & Schult.",,,,Synonym,,
385667,385384,Mouriri,purpurascens,Urb.,,,,Synonym,,
385668,385384,Coryphadenia,monantha,"(Urb.) Morley",,,,Synonym,,
385389,385390,Tamonea,androsaemifolia,"(Griseb.) Jenn.",,,,Synonym,,
387802,385390,Acinodendron,androsaemifolium,"(Griseb.) Kuntze",,,,Synonym,,
388570,385392,Acinodendron,delicatulum,"(A.Rich.) Kuntze",,,,Synonym,,
403028,385392,Miconia,chlorophylla,C.Wright,,,,Synonym,,
401899,385394,Miconia,wrightii,"(Griseb.) Triana",,,,Synonym,,
410723,385394,Acinodendron,wrightii,"(Griseb.) Kuntze",,,,Synonym,,
385393,385394,Tamonea,wrightii,"(Griseb.) Jenn.",,,,Synonym,,
413355,385394,Pachyanthus,glaber,Cogn.,,,,Synonym,,
413373,385394,Pachyanthus,shaferi,Cogn.,,,,Synonym,,
387462,384182,Warneckea,sansibarica,,buchananii,ssp.,"(Gilg) Borhidi",Synonym,,
383641,384182,Memecylon,sansibaricum,,buchananii,var.,"(Gilg) A. Fern. & R. Fern.",Synonym,,
385637,385415,Miconia,caryophllaea,"(DC.) Triana",,,,Synonym,,
411650,385415,Acinodendron,caryophyllaeum,"(DC.) Kuntze",,,,Synonym,,
417428,417091,Acinodendron,ancistrophorum,"(C.Wright) Kuntze",,,,Synonym,,
385441,385439,Tetrazygiopsis,cordata,"(Alain) Borhidi",,,,Synonym,,
385442,385440,Tetrazygiopsis,longicollis,"(Urb. & Cogn.) Borhidi",,,,Synonym,,
386773,385445,Sarcomeris,coriacea,Naudin,,,,Synonym,,
417155,385448,Pachyanthus,blancheanus,"(Urb.) Urb. & Ekman",,,,Synonym,,
385449,385450,Calycogonium,cristalense,Urb.,,,,Synonym,,
390160,385451,Calycogonium,productum,C.Wright,,,,Synonym,,
414713,385451,Miconia,heterophylla,"(Naudin) M.Gómez",,,,Synonym,,
413741,385454,Mouriri,myrtilloides,"sensu M. Gómez",,,,Synonym,,
384124,385454,Mouriri,acuta,Griseb.,,,,Synonym,,
383638,385469,Primularia,pulchella,Brenan,,,,Synonym,,
385471,385470,Amphiblemma,acaule,Cogn.,,,,Synonym,,
390404,385470,Cincinnobotrys,seretii,"De Wild.",,,,Synonym,,
389170,385470,Amphiblemma,seretii,"(De Wild.) Brenan",,,,Synonym,,
387695,385470,Haplophyllophora,acaulis,"(Cogn.) A.Fern. & R.Fern.",,,,Synonym,,
383639,385472,Gravesiella,speciosa,"A.Fern. & R.Fern.",,,,Synonym,,
385321,385474,Bourdaria,felicis,A.Chev.,,,,Synonym,,
189762,385475,Arthrostemma,fragile,Lindl.,,,,Synonym,,
412747,385475,Tibouchina,heteronoma,M.Gómez,,,,Synonym,,
416523,385475,Arthrostemma,macrodesmum,"Gleason ex R.O.Williams",,,,Synonym,,
414017,385481,Miconia,xalapensis,"(Bonpl.) M. Gomez",,,,Synonym,,
381101,385481,Conostegia,lanceolata,Cogn.,,,,Synonym,,
384229,385481,Conostegia,viridis,,angustifolia,var.,"Cogn. ex Donn. Sm.",Synonym,,
384230,385481,Conostegia,xalapensis,,canescens,f.,"Cogn. ex Donn. Sm.",Synonym,,
384231,385481,Conostegia,xalapensis,,parvifolia,f.,"Cogn. ex Donn. Sm.",Synonym,,
384287,385481,Miconia,umbilicata,"(Bertol.) Triana",,,,Synonym,,
385515,385481,Miconia,bergii,Beurl.,,,,Synonym,,
385685,385481,Conostegia,lanceolata,,subtrinervia,var.,Cogn.,Synonym,,
386646,385481,Conostegia,minutiflora,Rose,,,,Synonym,,
390892,385481,Conostegia,acutidentata,A.Rich.,,,,Synonym,,
407121,385481,Conostegia,viridis,"Cogn. ex Donn.Sm.",,,,Synonym,,
402310,385481,Miconia,rostrata,"(Bertol.) Triana",,,,Synonym,,
401407,385484,Neodriessenia,membranifolia,"(H.L.Li) C.Hansen",,,,Synonym,,
385485,385484,Blastus,membranifolius,H.L.Li,,,,Synonym,,
416086,380844,Acinodendron,ambiguum,"(Bonpl.) Kuntze",,,,Synonym,,
404329,404593,Melastoma,molle,Wall.,,,,Synonym,,
388932,385500,Acinodendron,tomentosum,"(Rich.) Kuntze",,,,Synonym,,
382415,385500,Melastoma,tomentosum,Rich.,,,,Synonym,,
382264,385500,Pogonorhynchus,amplexans,Crueg.,,,,Synonym,,
382265,385500,Miconia,symplectocaulos,Pilg.,,,,Synonym,,
417000,385500,Miconia,tomentosa,"(Rich.) D.Don",,,,Synonym,,
414116,385500,Miconia,tomentosa,,ovata,var.,Cogn.,Synonym,,
390121,385504,Calvoa,uropetala,Mildbr.,,,,Synonym,,
390109,385504,Calvoa,molleri,Gilg,,,,Synonym,,
390112,385504,Calvoa,robusta,Cogn.,,,,Synonym,,
385517,385516,Myrmidone,macrosperma,"(Mart.) Mart.",,,,Synonym,,
413577,385516,Myrmidone,lanceolata,Cogn.,,,,Synonym,,
416137,385516,Hormocalyx,hirsutus,Gleason,,,,Synonym,,
389530,385522,Astronia,wenzelii,Merr.,,,,Synonym,,
385497,385525,Memecylon,agusanense,Elmer,,,,Synonym,,
385496,385526,Memecylon,urdanetense,Elmer,,,,Synonym,,
386786,385535,Blakea,calyptrata,,latior,var.,Gleason,Synonym,,
124695,385535,Blakea,calyptrata,,ovata,var.,Gleason,Synonym,,
416595,385540,Pleroma,debilis,"(Cham.) Triana",,,,Synonym,,
400929,385552,Oxymeris,erostrata,"(DC.) Triana",,,,Synonym,,
381094,385552,Clidemia,weddellii,Naudin,,,,Synonym,,
385553,385552,Leandra,erostrata,,minor,var.,Cogn.,Synonym,,
411475,385558,Acinodendron,elegans,"(Cogn.) Kuntze",,,,Synonym,,
414816,385558,Miconia,elegans,,latialata,var.,Cogn.,Synonym,,
414817,385558,Miconia,elegans,,pauciflora,var.,Cogn.,Synonym,,
404174,387250,Melastoma,pusilliflorum,"Mart. & Schrank ex DC.",,,,Synonym,,
405110,385566,Medinilla,hirsuta,Merr.,,,,Synonym,,
386981,385566,Medinilla,attenuata,Elmer,,,,Synonym,,
385583,385591,Alloneuron,subglabrum,Wurdack,,,,Synonym,,
385648,385601,Mouriri,pusa,,grandifolia,var.,Hoehne,Synonym,,
385609,385608,Mouriri,marshallii,"Burtt Davy & Sandwith",,,,Synonym,,
385621,385620,Aulacocarpus,crassifolius,"(Benth.) O. Berg",,,,Synonym,,
387653,385620,Campomanesia,crassifolia,Benth.,,,,Synonym,,
385625,385624,Mouriri,lanceolata,Griseb.,,,,Synonym,,
385626,385624,Aulacocarpus,wrightii,Griseb.,,,,Synonym,,
385627,385624,Mouriri,maestralis,Urb.,,,,Synonym,,
385629,385628,Mouriri,brachypoda,"Urb. & Ekman",,,,Synonym,,
385631,385630,Mouriri,samanensis,Urb.,,,,Synonym,,
385632,385630,Mouriri,buxifolia,Urb.,,,,Synonym,,
404073,385415,Melastoma,truncatum,"Schrank & Mart. ex DC.",,,,Synonym,,
385636,385415,Truncaria,caryophyllaea,DC.,,,,Synonym,,
385641,385639,Mouriri,plinioides,Urb.,,,,Synonym,,
385656,385655,Mouriri,petroniana,"Cogn. & Saldanha",,,,Synonym,,
383998,385659,Aulacocarpus,sellowianus,"O. Berg",,,,Synonym,,
385669,385384,Coryphadenia,monantha,,purpurascens,var.,"(Urb.) Morley",Synonym,,
386241,385673,Diolena,repens,Gleason,,,,Synonym,,
386763,385679,Spennera,ferruginea,Naudin,,,,Synonym,,
387252,385679,Aciotis,paludosa,,latifolia,var.,"(DC.) Triana",Synonym,,
387034,385679,Spennera,paludosa,"Mart. ex DC.",,,,Synonym,,
387193,385679,Rhexia,herbacea,Raddi,,,,Synonym,,
387194,385679,Aciotis,martiana,Cogn.,,,,Synonym,,
387195,385679,Aciotis,ferruginea,"(Naudin) Triana",,,,Synonym,,
387196,385679,Aciotis,spiritusanctensis,Brade,,,,Synonym,,
387197,385679,Spennera,latifolia,DC.,,,,Synonym,,
380930,385679,Aciotis,latifolia,"(DC.) Cogn.",,,,Synonym,,
380924,385679,Aciotis,brachybotrya,"(DC.) Triana",,,,Synonym,,
382171,385679,Spennera,brachybotrya,DC.,,,,Synonym,,
386561,385708,Miconia,claussenii,Naudin,,,,Synonym,,
410987,385708,Acinodendron,pepericarpum,"(DC.) Kuntze",,,,Synonym,,
414394,385708,Miconia,pepericarpa,,grandifolia,var.,Cogn.,Synonym,,
384658,385715,Phyllagathis,hispida,"(S.Y.Hu) C.Y.Wu ex C.Chen",,,,Synonym,,
384534,385715,Cyphotheca,hispida,S.Y.Hu,,,,Synonym,,
404546,385721,Melastoma,cernuum,Roxb.,,,,Synonym,,
385701,382621,Clidemia,trichopoda,Gleason,,,,Synonym,,
404894,385728,Medinilla,vanoverberghii,Merr.,,,,Synonym,,
404607,385729,Melastoma,cymbifolium,Rich.,,,,Synonym,,
411543,385729,Acinodendron,coriaceum,"(Sw.) Kuntze",,,,Synonym,,
387654,385729,Melastoma,coriaceum,Sw.,,,,Synonym,,
386826,385749,Sarmentaria,decora,Naudin,,,,Synonym,,
382669,385749,Davya,adscendens,"(Sw.) Griseb.",,,,Synonym,,
382677,385749,Melastoma,adscendens,Sw.,,,,Synonym,,
382197,385749,Miconia,scandens,"Ruiz & Pav.",,,,Synonym,,
382213,385750,Chastenaea,lanceolata,"(Ruiz & Pav.) Naudin",,,,Synonym,,
386847,385773,Melastoma,tunicatum,Bonpl.,,,,Synonym,,
410844,385773,Acinodendron,tunicatum,"(Bonpl.) Kuntze",,,,Synonym,,
390983,385773,Conostegia,tunicata,"(Bonpl.) Ser. ex DC.",,,,Synonym,,
404630,380860,Melastoma,dimorphum,"Schrank & Mart. ex DC.",,,,Synonym,,
412627,385822,Tibouchina,paludicola,Donn.Sm.,,,,Synonym,,
386980,385829,Chaetostoma,pungens,,pallidiflorum,var.,Cogn.,Synonym,,
390358,385831,Chaetostoma,joanae,"Glaz. ex Cogn.",,,,Synonym,,
390361,385831,Chaetostoma,luteum,Cogn.,,,,Synonym,,
390375,385831,Chaetostoma,trauninense,Cogn.,,,,Synonym,,
386107,385873,Miconia,,"(Cham.) Naudin",,subgen.,,Synonym,,
386106,385874,Miconia,,Naudin,,subgen.,,Synonym,,
386109,385875,Miconia,,Naudin,,subgen.,,Synonym,,
386110,385878,Miconia,,Naudin,,subgen.,,Synonym,,
386113,385879,Miconia,,Naudin,,subgen.,,Synonym,,
386114,385879,Miconia,,Naudin,,subgen.,,Synonym,,
383063,385886,Miconia,lundelliana,L.O.Williams,,,,Synonym,,
386885,385897,Miconia,antiguensis,Urb.,,,,Synonym,,
387291,385897,Melastoma,elongatum,Vahl,,,,Synonym,,
385898,385897,Melastoma,striatum,Vahl,,,,Synonym,,
404524,385897,Melastoma,calyptratum,"Sieber ex Triana",,,,Synonym,,
415345,385897,Melastoma,acuminatum,Desr.,,,,Synonym,,
418101,385897,Melastoma,adpressum,"C.Presl ex Griseb.",,,,Synonym,,
411706,381513,Acinodendron,confusum,"(Cogn.) Kuntze",,,,Synonym,,
388465,385930,Acinodendron,altissimum,"(Cogn.) Kuntze",,,,Synonym,,
388819,385931,Acinodendron,pseudoeichleri,"(Cogn.) Kuntze",,,,Synonym,,
388821,414405,Acinodendron,pseudopetronianum,"(Cogn.) Kuntze",,,,Synonym,,
411325,385933,Acinodendron,glabratum,"(Cogn.) Kuntze",,,,Synonym,,
411604,385934,Acinodendron,domingense,"(Cogn.) Kuntze",,,,Synonym,,
385936,385937,Pterogastra,glabra,Gleason,,,,Synonym,,
385939,385941,Chaetogastra,cataphracta,Cham.,,,,Synonym,,
385940,385941,Arthrostemma,cataphractum,"(Cham.) Naudin",,,,Synonym,,
386751,385944,Arthrostemma,filiforme,Naudin,,,,Synonym,,
383278,385944,Brachyandra,perpusilla,Naudin,,,,Synonym,,
389354,385944,Arthrostemma,heterostemon,Naudin,,,,Synonym,,
400205,385944,Pterolepis,heterostemon,"(Naudin) Triana",,,,Synonym,,
399942,385959,Rhexia,purpurea,Sw.,,,,Synonym,,
403440,385959,Meriania,bullifera,Griseb.,,,,Synonym,,
382540,385961,Blakea,woodsonii,Gleason,,,,Synonym,,
385414,385961,Topobea,grandiflora,Suess.,,,,Synonym,,
400911,413439,Oxymeris,congestiflora,"(Naudin) Triana",,,,Synonym,,
410937,386057,Acinodendron,schwackei,"(Cogn.) Kuntze",,,,Synonym,,
386061,386060,Adelobotrys,laxiflora,Triana,,,,Synonym,,
380929,386064,Aciotis,herbacea,Cogn.,,,,Synonym,,
412930,386064,Spennera,ornata,Miq.,,,,Synonym,,
395533,386066,Clidemia,biformis,Gleason,,,,Synonym,,
387060,386068,Leiostegia,vernicosa,Benth.,,,,Synonym,,
386882,386077,Rhexia,villosa,Aubl.,,,,Synonym,,
386182,386080,Conostegia,acuminata,Steud.,,,,Synonym,,
415192,386080,Miconia,axilliflora,Naudin,,,,Synonym,,
386188,386081,Melastoma,cacatin,Aubl.,,,,Synonym,,
386190,386081,Bellucia,cacatin,"(Aubl.) Sagot",,,,Synonym,,
385461,386082,Dissotis,angustifolia,"A.Fern. & R.Fern.",,,,Synonym,,
382925,386083,Dissotis,debilis,"(Sond.) Triana",,,,Synonym,,
401287,386083,Osbeckia,debilis,Sond.,,,,Synonym,,
386963,386098,Conostegia,subprocera,Proctor,,,,Synonym,,
386982,386099,Conostegia,lomensis,Urb.,,,,Synonym,,
386983,386099,Conostegia,furfuracea,"Urb. & Ekman",,,,Synonym,,
124697,386108,Miconia,NULL,Naudin,,subgen.,,Synonym,,
124696,124699,Miconia,NULL,Naudin,,subgen.,,Synonym,,
411375,386123,Acinodendron,heliotropoides,"(Triana) Kuntze",,,,Synonym,,
387033,246451,Miconia,attenuata,DC.,,,,Synonym,,
415184,246451,Miconia,attenuata,,subquintuplinervia,var.,DC.,Synonym,,
381296,386142,Meriania,sipolisii,"Glaz. & Cogn.",,,,Synonym,,
386886,386181,Miconia,berbiceana,"(DC.) Naudin",,,,Synonym,,
386887,386181,Clidemia,berbiceana,DC.,,,,Synonym,,
411508,386181,Acinodendron,fragile,"(L.f.) Kuntze",,,,Synonym,,
403984,386181,Melastoma,serrulatum,Spreng.,,,,Synonym,,
402427,386181,Miconia,pleurocarpa,"(E.Mey.) Naudin",,,,Synonym,,
402505,386181,Miconia,miqueliana,Naudin,,,,Synonym,,
402939,386181,Miconia,eriopoda,Benth.,,,,Synonym,,
403053,386181,Miconia,clidemioides,Steud.,,,,Synonym,,
404141,386181,Melastoma,pleurocarpum,E.Mey.,,,,Synonym,,
398612,386181,Tschudya,berbiceana,Griseb.,,,,Synonym,,
391054,386181,Decaraphe,floribunda,Miq.,,,,Synonym,,
391055,386181,Decaraphe,fockeana,Miq.,,,,Synonym,,
415391,386181,Melastoma,fragile,L.f.,,,,Synonym,,
411509,386194,Acinodendron,francavillanum,"(Cogn.) Kuntze",,,,Synonym,,
404256,381454,Melastoma,lappaceum,"Rich. ex DC.",,,,Synonym,,
404339,381498,Melastoma,mutabile,"Rich. ex DC.",,,,Synonym,,
388817,386203,Acinodendron,pseudoaplostachyum,"(Cogn.) Kuntze",,,,Synonym,,
414476,386205,Miconia,membranicalyx,Gleason,,,,Synonym,,
410931,386206,Acinodendron,sarmentosum,"(Cogn.) Kuntze",,,,Synonym,,
416379,386208,Miconia,robusta,"(Sagot) Cogn.",,,,Synonym,,
386210,386209,Tibouchina,morii,Wurdack,,,,Synonym,,
388319,386221,Clidemia,aphanantha,,drosera,var.,"(Sagot) Cogn.",Synonym,,
395370,386221,Clidemia,drosera,Sagot,,,,Synonym,,
390520,386245,Clidemia,depauperata,DC.,,,,Synonym,,
386248,386245,Miconia,agrestis,"(Aubl.) Baill.",,,,Synonym,,
386259,386261,Rhexia,circaeifolia,Bonpl.,,,,Synonym,,
386260,386261,Spennera,circaeifolia,"(Bonpl.) DC.",,,,Synonym,,
385862,386261,Aciotis,circaeoides,"(Mart. & Schrank ex DC.) Triana",,,,Synonym,,
385863,386261,Spennera,circaeoides,"Mart. & Schrank ex DC.",,,,Synonym,,
382184,386261,Aciotis,longifolia,"(Mart. ex DC.) Triana",,,,Synonym,,
382185,386261,Spennera,longifolia,"Mart. ex DC.",,,,Synonym,,
412878,386265,Tibouchina,brachyanthera,Pittier,,,,Synonym,,
410107,386272,Brachypremna,petiolata,Gleason,,,,Synonym,,
386279,386278,Topobea,brachyura,,vallensis,ssp.,Wurdack,Synonym,,
415434,386881,Melastoma,pictum,Vahl,,,,Synonym,,
410702,386294,Acinodendron,warmingianum,"(Cogn.) Kuntze",,,,Synonym,,
388374,386310,Cremanium,cinnamomifolium,DC.,,,,Synonym,,
399194,386310,Tetrazygia,cornifolia,Griseb.,,,,Synonym,,
381477,386310,Miconia,martiusiana,DC.,,,,Synonym,,
415055,386310,Miconia,candolleana,,angustifolia,var.,Cogn.,Synonym,,
411707,386312,Acinodendron,corallinum,"(Spring) Kuntze",,,,Synonym,,
402167,386312,Miconia,soltmanniana,Naudin,,,,Synonym,,
411607,386314,Acinodendron,dorianum,"(Cogn.) Kuntze",,,,Synonym,,
411384,387046,Acinodendron,hispidum,"(Cogn.) Kuntze",,,,Synonym,,
411400,386317,Acinodendron,hyemale,"(A.St.-Hil. & Naudin) Kuntze",,,,Synonym,,
412998,381448,Rhexia,jucunda,"Schrank & Mart. ex DC.",,,,Synonym,,
415226,386319,Melastoma,taquari,Vell.,,,,Synonym,,
410807,386319,Acinodendron,taquari,Kuntze,,,,Synonym,,
403020,386319,Miconia,chaenopleuroides,"(Gardner) Naudin",,,,Synonym,,
386320,386319,Cremanium,latecrenatum,DC.,,,,Synonym,,
404178,386319,Melastoma,pyramidale,"Mart. & Schrank ex DC.",,,,Synonym,,
404200,386322,Melastoma,repandulum,"Schrank & Mart. ex DC.",,,,Synonym,,
404275,386322,Melastoma,ligustrinum,"Mart. & Schrank ex DC.",,,,Synonym,,
404616,386322,Melastoma,densifrons,"Schrank & Mart. ex DC.",,,,Synonym,,
404350,386322,Melastoma,nitens,"Schrank & Mart. ex DC.",,,,Synonym,,
411270,386322,Acinodendron,ligustroides,"(DC.) Kuntze",,,,Synonym,,
386321,386322,Cremanium,ligustroides,DC.,,,,Synonym,,
412977,386322,Tamonea,ligustroides,"(DC.) Krasser",,,,Synonym,,
414607,386322,Miconia,ligustroides,,cordifolia,var.,Cogn.,Synonym,,
414151,386327,Miconia,saldanhae,,grandiflora,var.,Cogn.,Synonym,,
414152,386327,Miconia,saldanhae,,subsessilifolia,var.,Cogn.,Synonym,,
388870,386327,Acinodendron,saldanhae,"(Cogn.) Kuntze",,,,Synonym,,
386330,386329,Tulasnea,foliosa,Naudin,,,,Synonym,,
416439,386329,Poteranthera,foliosa,"(Naudin) Cogn.",,,,Synonym,,
416102,380824,Heterotrichum,glandulosum,,parvifolium,var.,Cogn.,Synonym,,
381154,386337,Heterotrichum,lucidum,Triana,,,,Synonym,,
386338,386339,Heterotrichum,racemosum,Wurdack,,,,Synonym,,
399359,383524,Staphidium,strigosum,"Berg ex Triana",,,,Synonym,,
386351,386352,Mommsenia,apleura,"Urb. & Ekman",,,,Synonym,,
386353,386354,Ossaea,lomensis,Urb.,,,,Synonym,,
386355,386357,Henriettella,reticulata,Cogn.,,,,Synonym,,
413461,386357,Ossaea,furfuracea,Urb.,,,,Synonym,,
386358,386359,Clidemia,tetragonoloba,Cogn.,,,,Synonym,,
386362,381713,Sagraea,glomerata,Naudin,,,,Synonym,,
386367,386369,Melastoma,lima,Desr.,,,,Synonym,,
386368,386369,Ossaea,lima,"(Desr.) Triana",,,,Synonym,,
390149,386369,Calycogonium,lima,"(Desr.) Griseb",,,,Synonym,,
413479,386369,Ossaea,lima,,grandifolia,var.,Cogn.,Synonym,,
413480,386369,Ossaea,lima,,ovalifolia,var.,Cogn.,Synonym,,
414609,386369,Miconia,lima,"(Desr.) M.Gómez",,,,Synonym,,
386370,386371,Ossaea,limoides,Urb.,,,,Synonym,,
404325,401043,Melastoma,microphyllum,Sw.,,,,Synonym,,
399900,401043,Sagraea,microphylla,"(Sw.) DC.",,,,Synonym,,
390392,386375,Charianthus,tinifolius,D.Don,,,,Synonym,,
