ReferenceID,Year,Title,Details,Authors
386327,1887,"Fl. bras. ","Vol.: 14 Issue: 4 p. 372","Cogn. in Mart."
386328,1962,"Sellowia ","Vol.: 14 p. 60",Wurdack
386329,1958,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 1 p. 97",Wurdack
386330,1844,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 2 p. 143",Naudin
386331,1972,"Phytologia ","Vol.: 24 Issue: 3 p. 197",Wurdack
386332,1972,"Phytologia ","Vol.: 24 Issue: 3 p. 198",Wurdack
386333,1845,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 4 p. 53",Naudin
386334,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 p. 379",Naudin
386335,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 244",Naudin
386336,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 402",Wurdack
386337,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 402",Wurdack
386338,1962,"Phytologia ","Vol.: 8 p. 171",Wurdack
386339,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 402",Wurdack
386341,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 134",Triana
386342,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 404",Wurdack
386343,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 406",Wurdack
386344,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 408",Wurdack
386345,1925,"Bull. Torrey Bot. Club ","Vol.: 52 p. 452",Gleason
386346,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 412",Wurdack
386347,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 413",Wurdack
386348,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 414",Wurdack
386350,1986,"J. Arnold Arbor. ","Vol.: 67 Issue: 2 p. 250","R.A.Howard & E.A.Kellogg"
386351,1926,"Ark. Bot. ","Vol.: 20A Issue: 5 p. 31","Urb. & Ekman"
386352,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 60","Judd & Skean"
386353,1915,"Repert. Spec. Nov. Regni Veg. ","Vol.: 13 p. 467",Urb.
386354,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 60","Judd & Skean"
386355,1912,"Symb. Antill. ","Vol.: 7 p. 315","Cogn. in Urb."
386357,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 60","Judd & Skean"
386358,1912,"Symb. Antill. ","Vol.: 7 p. 315",Cogn.
386359,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 60","Judd & Skean"
386362,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 18 Issue: 2 p. 96",Naudin
386363,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 61","Judd & Skean"
386366,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 61","Judd & Skean"
386367,1797,"Encycl. ","Vol.: 4 p. 47",Desr.
386368,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 147",Triana
386369,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 61","Judd & Skean"
386370,1927,"Ark. Bot. ","Vol.: 21A Issue: 5 p. 50",Urb.
386371,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 61","Judd & Skean"
386372,1850,"Fl. Jamaica ","Vol.: 2 p. 48",Macfad.
386373,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 61","Judd & Skean"
386375,1972,"J. Arnold Arbor. ","Vol.: 53 p. 401",R.A.Howard
386376,1792,"Actes Soc. Hist. Nat. Paris ","Vol.: 1 p. 109",Rich.
386377,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 61","Judd & Skean"
386378,1792,"Actes Soc. Hist. Nat. Paris ","Vol.: 1 p. 109",Rich.
386379,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 61","Judd & Skean"
386380,1849,"Hooker's J. Bot. Kew Gard. Misc. ","Vol.: 1 p. 379",Hook.
386382,1797,"Encycl. (Lamarck)","Vol.: 4 p. 55",Desr.
386383,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 99",Triana
386384,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 61","Judd & Skean"
386385,1823,"Mem. Wern. Nat. Hist. Soc. ","Vol.: 4 p. 329",D.Don
386387,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 62","Judd & Skean"
386388,1991,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 36 Issue: 2 p. 62","Judd & Skean"
386390,1993,"Kew Bull. ","Vol.: 48 Issue: 2 p. 387","Wurdack & A.B.Martins"
386392,1982,"Phytologia ","Vol.: 50 Issue: 5 p. 297",Wurdack
386393,1982,"Phytologia ","Vol.: 50 Issue: 5 p. 298",Wurdack
386394,1961,"Mem. New York Bot. Gard.","Vol.: 10 Issue: 4 p. 33",Wurdack
386395,1982,"Phytologia ","Vol.: 52 Issue: 1 p. 63",Wurdack
386396,1982,"Phytologia ","Vol.: 52 Issue: 1 p. 67",Wurdack
386397,1933,"Phytologia ","Vol.: 1 p. 46",Gleason
386398,1983,"Phytologia ","Vol.: 53 Issue: 2 p. 121",Wurdack
386399,1983,"Phytologia ","Vol.: 53 Issue: 2 p. 123",Wurdack
386400,1983,"Phytologia ","Vol.: 53 Issue: 2 p. 124",Wurdack
386401,1983,"Phytologia ","Vol.: 53 Issue: 2 p. 125",Wurdack
386402,1983,"Phytologia ","Vol.: 53 Issue: 2 p. 128",Wurdack
386403,1983,"Phytologia ","Vol.: 53 Issue: 2 p. 129",Wurdack
386404,1983,"Phytologia ","Vol.: 53 Issue: 2 p. 130",Wurdack
386406,1983,"Phytologia ","Vol.: 53 Issue: 2 p. 132",Wurdack
386407,1983,"Phytologia ","Vol.: 53 Issue: 2 p. 132",Wurdack
386408,1983,"Phytologia ","Vol.: 53 Issue: 2 p. 133",Wurdack
386409,1983,"Phytologia ","Vol.: 53 Issue: 2 p. 134",Wurdack
386410,1983,"Phytologia ","Vol.: 53 Issue: 2 p. 135",Wurdack
386411,1962,"Phytologia ","Vol.: 8 p. 165",Wurdack
386412,1929,"Amer. J. Bot. ","Vol.: 16 p. 515",Gleason
386413,1929,"Amer. J. Bot. ","Vol.: 16 p. 521",Gleason
386414,1971,"Phytologia ","Vol.: 21 p. 117",Wurdack
386416,1941,"Bull. Misc. Inform. Kew ","Vol.: 1941 p. 222",Sandwith
386417,1925,"Bull. Torrey Bot. Club ","Vol.: 52 p. 383","Cogn. ex Gleason"
386418,1929,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 10 p. 770",Markgr.
386419,1976,"Brittonia ","Vol.: 28 Issue: 1 p. 139",Wurdack
386420,1976,"Brittonia ","Vol.: 28 Issue: 1 p. 139",Wurdack
386421,1976,"Brittonia ","Vol.: 28 Issue: 1 p. 140",Wurdack
386422,1971,"Phytologia ","Vol.: 21 Issue: 6 p. 355",Wurdack
386423,1971,"Phytologia ","Vol.: 21 Issue: 6 p. 357",Wurdack
386424,1847,"Linnaea ","Vol.: 20 p. 104",Crueg.
386425,1971,"Phytologia ","Vol.: 21 Issue: 6 p. 367",Wurdack
386426,1969,"Phytologia ","Vol.: 18 Issue: 3 p. 148",Wurdack
386427,1987,"Bull. Florida State Mus., Biol. Sci. ","Vol.: 32 Issue: 1 p. 145","Judd & Skean"
386429,1987,"Syst. Bot. ","Vol.: 12 Issue: 3 p. 374","Judd & Skean"
386430,1987,"Syst. Bot. ","Vol.: 12 Issue: 3 p. 377","Judd & Skean"
386431,1994,"Bull. Mus. Natl. Hist. Nat., B, Adansonia ","Vol.: 16 Issue: 2-4 p. 271",Jacq.-Fél.
386432,2000,"Brittonia ","Vol.: 52 Issue: 2 p. 142",R.Romero
386433,2000,"Brittonia ","Vol.: 52 Issue: 2 p. 191",Skean
386435,1999,"Sida ","Vol.: 18 Issue: 4 p. 1026",Alain
386437,1999,"Sida ","Vol.: 18 Issue: 4 p. 1026",Alain
386439,1999,"Sida ","Vol.: 18 Issue: 4 p. 1026",Alain
386440,1929,"Ark. Bot. ","Vol.: 22A Issue: 17 p. 65","Urb. & Ekman"
386441,1999,"Sida ","Vol.: 18 Issue: 4 p. 1026",Alain
386442,1931,"Ark. Bot. ","Vol.: 23A Issue: 11 p. 27","Urb. & Ekman"
386444,1929,"Ark. Bot. ","Vol.: 22A Issue: 17 p. 57",Urb.
386445,1999,"Sida ","Vol.: 18 Issue: 4 p. 1027",Alain
386446,1929,"Ark. Bot. ","Vol.: 22A Issue: 17 p. 61","Urb. & Ekman"
386447,1912,"Symb. Antill. ","Vol.: 7 p. 316",Cogn.
386448,1929,"Ark. Bot. ","Vol.: 22A Issue: 17 p. 61","Urb. & Ekman"
386449,1929,"Ark. Bot. ","Vol.: 22A Issue: 17 p. 63","Urb. & Ekman"
386451,1971,"Phytologia ","Vol.: 22 p. 167",Alain
386454,1929,"Ark. Bot. ","Vol.: 22A Issue: 17 p. 60","Urb. & Ekman"
386456,1921,"Ark. Bot. ","Vol.: 17 p. 7",Urb.
386457,1999,"Sida ","Vol.: 18 Issue: 4 p. 1027",Alain
386458,1999,"Sida ","Vol.: 18 Issue: 4 p. 1027",Alain
386459,1999,"Sida ","Vol.: 18 Issue: 4 p. 1027",Alain
386460,1999,"Sida ","Vol.: 18 Issue: 4 p. 1027",Alain
386461,1999,"Sida ","Vol.: 18 Issue: 4 p. 1028",Alain
386462,1999,"Sida ","Vol.: 18 Issue: 4 p. 1028",Alain
386463,1999,"Sida ","Vol.: 18 Issue: 4 p. 1028",Alain
386464,1999,"Sida ","Vol.: 18 Issue: 4 p. 1028",Alain
386465,1999,"Sida ","Vol.: 18 Issue: 4 p. 1028",Alain
386466,1999,"Sida ","Vol.: 18 Issue: 4 p. 1028",Alain
386467,1999,"Sida ","Vol.: 18 Issue: 4 p. 1028",Alain
386468,1999,"Sida ","Vol.: 18 Issue: 4 p. 1029",Alain
386469,1988,"Bull. Mus. Natl. Hist. Nat., B, Adansonia","Vol.: 9 Issue: 3 p. 270",C.Hansen
386470,2000,"Novon ","Vol.: 10 Issue: 3 p. 224",A.B.Martins
386471,2000,"Novon ","Vol.: 10 Issue: 3 p. 226",A.B.Martins
386472,2000,"Novon ","Vol.: 10 Issue: 3 p. 229",A.B.Martins
386475,2000,"Nordic J. Bot. ","Vol.: 20 Issue: 2 p. 181",E.Cotton
386476,2000,"Nordic J. Bot. ","Vol.: 20 p. 185",E.Cotton
386477,2000,"Nordic J. Bot. ","Vol.: 20 Issue: 2 p. 187",E.Cotton
386478,2000,"Nordic J. Bot. ","Vol.: 20 Issue: 2 p. 187",E.Cotton
386481,1958,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 1 p. 110",Wurdack
386482,2000,"Novon ","Vol.: 10 Issue: 4 p. 311",Almeda
386483,1913,"Univ. Calif. Publ. Bot. ","Vol.: 4 Issue: 19 p. 379",Brandegee
386484,1989,"Ann. Missouri Bot. Gard. ","Vol.: 76 Issue: 2 p. 437",Morley
386485,1979,"Mutisia ","Vol.: 46 p. 1",L.Uribe
386487,2000,"Kew Bull. ","Vol.: 55 p. 189","A.B.Martins & E.M.Woodgyer"
386488,1995,"Acta Bot. Brasil. ","Vol.: 9 Issue: 1 p. 149",A.B.Martins
386490,1885,"Fl. Bras. ","Vol.: 14 Issue: 3 p. 452","Cogn. in Mart."
386491,1927,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 10 p. 51",Markgr.
386492,1828,"Prodr. ","Vol.: 3 p. 124",DC.
386493,1885,"Fl. Bras. ","Vol.: 14 Issue: 3 p. 449","Cogn. in Mart."
386494,1927,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 10 p. 51",Markgr.
386495,1927,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 10 p. 51",Markgr.
386496,1963,"Arch. Jard. Bot. Rio de Janeiro ","Vol.: 17 p. 46",Brade
386498,1828,"Prodr. ","Vol.: 3 p. 124",DC.
386499,1885,"Fl. Bras. ","Vol.: 14 Issue: 3 p. 447","Cogn. in Mart."
386500,1885,"Fl. Bras. ","Vol.: 14 Issue: 3 p. 447","Cogn. in Mart."
386501,1885,"Fl. Bras. ","Vol.: 14 Issue: 3 p. 457","Cogn. in Mart."
386504,1825,"Syst. Nat. ","Vol.: 2 p. 310","Humb. & Bonpl. ex Spreng."
386505,2000,"Proc. Calif. Acad. Sci., Ser. 4 ","Vol.: 52 p. 37",Almeda
386506,2000,"Proc. Calif. Acad. Sci., Ser. 4 ","Vol.: 52 p. 39",Almeda
386507,2000,"Proc. Calif. Acad. Sci., Ser. 4 ","Vol.: 52 p. 43",Almeda
386508,2000,"Proc. Calif. Acad. Sci., Ser. 4 ","Vol.: 52 p. 51",Almeda
386512,1905,"Publ. Bur. Sci. Gov. Lab. ","Vol.: 29 p. 34",Merr.
386513,1905,"Publ. Bur. Sci. Gov. Lab. ","Vol.: 29 p. 34",Merr.
386514,1905,"Publ. Bur. Sci. Gov. Lab. ","Vol.: 29 p. 35",Merr.
386515,1905,"Publ. Bur. Sci. Gov. Lab. ","Vol.: 29 p. 35",Merr.
386516,1905,"Publ. Bur. Sci. Gov. Lab. ","Vol.: 29 p. 35",Merr.
386517,1905,"Publ. Bur. Sci. Gov. Lab. ","Vol.: 29 p. 36",Merr.
386518,1905,"Publ. Bur. Sci. Gov. Lab. ","Vol.: 29 p. 36",Merr.
386519,1905,"Publ. Bur. Sci. Gov. Lab. ","Vol.: 29 p. 37",Merr.
386520,1905,"Publ. Bur. Sci. Gov. Lab. ","Vol.: 29 p. 37",Merr.
386521,1905,"Publ. Bur. Sci. Gov. Lab. ","Vol.: 29 p. 37",Merr.
386523,1905,"Publ. Bur. Sci. Gov. Lab. ","Vol.: 35 p. 51",Merr.
386524,1905,"Publ. Bur. Sci. Gov. Lab. ","Vol.: 35 p. 51",Merr.
386526,1906,"Philipp. Bur. Gov. Lab. Publ.","Vol.: 35 p. 52",Merr.
386527,2000,"Proc. Calif. Acad. Sci., ser. 4, ","Vol.: 52 Issue: 9 p. 98",Almeda
386528,1961,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 4 p. 39",Wurdack
386529,1931,"Bull. Torrey Bot. Club ","Vol.: 58 p. 426",Gleason
386530,1807,"Monogr. Melast. ","Vol.: 1 p. 34",Bonpl.
386531,1961,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 4 p. 40",Wurdack
386532,1964,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 5 p. 170",Wurdack
386533,1964,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 5 p. 173",Wurdack
386534,1961,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 4 p. 41",Wurdack
386535,1989,"Mem. New York Bot. Gard. ","Vol.: 50 p. 103",Wurdack
386536,1964,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 5 p. 165",Wurdack
386537,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 110",Triana
386538,1969,"Phytologia ","Vol.: 18 p. 152",Wurdack
386539,1968,"Phytologia ","Vol.: 16 p. 176",Wurdack
386540,1966,"Phytologia ","Vol.: 13 p. 75",Wurdack
386541,1969,"Mem. New York Bot. Gard. ","Vol.: 18 Issue: 2 p. 288",Wurdack
386542,1961,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 4 p. 42",Wurdack
386543,1964,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 5 p. 172",Wurdack
386544,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 15 Issue: 4 p. 338",Naudin
386545,1964,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 5 p. 145",Wurdack
386546,1952,"Fieldiana, Bot. ","Vol.: 28 p. 430",Gleason
386547,1993,"Bull. Mus. Natl. Hist. Nat., B, Adansonia ","Vol.: 14 Issue: 3-4 p. 425",C.Hansen
386548,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 30",Triana
386552,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 46-47","O.Berg ex Triana"
386554,1948,"Phytologia ","Vol.: 2 Issue: 10 p. 429",Gleason
386555,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 16 Issue: 2 p. 110",Naudin
386556,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 16 Issue: 2 p. 84",Naudin
386557,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 128",Naudin
386558,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 128",Naudin
386559,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 129",Naudin
386560,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 129",Naudin
386561,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 143",Naudin
386562,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 144",Naudin
386563,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 145",Naudin
386564,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 150",Naudin
386565,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 167",Naudin
386566,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 170",Naudin
386567,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 170",Naudin
386568,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 177",Naudin
386569,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 178",Naudin
386570,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 178",Naudin
386572,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 191",Naudin
386573,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 193",Naudin
386574,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 195",Naudin
386575,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 202",Naudin
386576,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 203",Naudin
386577,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 205",Naudin
386578,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 230",Naudin
386579,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 231",Naudin
386580,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 232",Naudin
386581,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 238",Naudin
386582,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 306",Naudin
386585,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 310",Naudin
386586,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 310",Naudin
386587,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 313",Naudin
386588,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 314",Naudin
386589,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 314",Naudin
386590,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 315",Naudin
386591,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 318",Naudin
386592,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 318",Naudin
386593,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 318",Naudin
386594,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 319",Naudin
386595,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 31",Naudin
386598,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 324",Naudin
386600,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 324",Naudin
386601,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 325",Naudin
386606,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 331",Naudin
386607,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 331",Naudin
386608,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 332",Naudin
386609,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 332",Naudin
386610,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 333",Naudin
386613,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 340",Naudin
386616,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 343",Naudin
386618,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 348",Naudin
386622,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 350",Naudin
386623,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 351",Naudin
386627,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 355",Naudin
386628,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 356",Naudin
386630,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 357",Naudin
386631,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 357",Naudin
386632,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 360",Naudin
386633,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 361",Naudin
386635,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 363",Naudin
386636,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 364",Naudin
386638,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 365",Naudin
386642,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 370",Naudin
386644,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 371",Naudin
386645,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 379",Naudin
386646,1905,"Contr. U.S. Natl. Herb. ","Vol.: 8 Issue: 4 p. 327",Rose
386650,1947,"Bol. Soc. Venez. Ci. Nat. ","Vol.: 11 p. 18",Pittier
386651,1958,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 1 p. 101",Wurdack
386652,1950,"Phytologia ","Vol.: 3 p. 242",Gleason
386653,1950,"Phytologia ","Vol.: 3 p. 240",Gleason
386654,1972,"Mem. New York Bot. Gard. ","Vol.: 23 p. 873",Wurdack
386655,1952,"Fieldiana, Bot. ","Vol.: 28 p. 438",Gleason
386656,1961,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 4 p. 45",Wurdack
386657,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 133","O.Berg ex Triana"
386658,1989,"Ann. Missouri Bot. Gard. ","Vol.: 76 p. 961",Wurdack
386659,1840,"J. Bot.","Vol.: 2 p. 313",Benth.
386660,1931,"Bull. Torrey Bot. Club ","Vol.: 58 p. 429",Gleason
386661,1964,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 5 p. 175",Wurdack
386662,1964,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 5 p. 177",Wurdack
386665,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 12 Issue: 10 p. 212",Naudin
386669,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 12 Issue: 10 p. 230",Naudin
386671,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 12 Issue: 10 p. 232",Naudin
386674,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 12 Issue: 10 p. 245",Naudin
386675,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 12 Issue: 10 p. 245","Mart. & Schrank ex Naudin"
386679,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 12 Issue: 10 p. 265",Naudin
386685,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 12 Issue: 10",Naudin
386686,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 1 p. 36",Naudin
386687,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 1 p. 37",Naudin
386691,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 1 p. 39",Naudin
386694,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 128",Naudin
386695,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 128",Naudin
386699,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 130",Naudin
386705,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 133",Naudin
386707,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 134",Naudin
386709,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 135",Naudin
386711,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 135",Naudin
386714,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 137",Naudin
386715,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 137",Naudin
386716,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 137",Naudin
386719,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 139",Naudin
386720,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 12 Issue: 10",Naudin
386721,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 140",Naudin
386722,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 141",Naudin
386724,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 142",Naudin
386726,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 143",Naudin
386727,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 144",Naudin
386731,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 146",Naudin
386733,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 147",Naudin
386736,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 Issue: 3 p. 149",Naudin
