AcceptedTaxonID	DistributionElement	StandardInUse
1196330	Tunisia; Cyprus; Greece; Israel; Morocco	text
1196332	France; Spain	text
1196335	Canary Islands	text
1196339	South Africa	text
1196341	Japan	text
1196343	Zimbabwe	text
1196345	Australia	text
1196346	Australia	text
1196347	Australia	text
1196349	Kenya	text
1196351	Angola	text
1196352	Turkmenistan	text
1196353	Morocco	text
1196354	Turkmenistan	text
1196355	Djibouti; Sudan	text
1196356	Spain	text
1196358	South Africa	text
1196359	Tunisia	text
1196360	South Africa	text
1196361	Kenya	text
1196362	East Africa	text
1196363	Japan	text
1196364	France; Spain; Cyprus; Greece; Israel; Italy; Syria	text
1196366	South Africa	text
1196367	Angola	text
1196368	Morocco; France; Algeria; Italy; Yugoslavia	text
1196369	Gabon	text
1196370	Italy	text
1196371	Greece; Cyprus	text
1196372	Switzerland; Austria; Hungary	text
1196373	Kazakhstan; Turkmenistan	text
1196374	Hong Kong; China; Japan; Taiwan	text
1196375	Europe; France; Austria; Belgium; Germany; Great Britain; Hungary; Ireland; Luxembourg; Morocco; Netherlands; Norway; Poland; Portugal; Spain; Sweden; Switzerland; USSR; Canada; :	text
1196378	South Africa	text
1196379	Turkmenistan	text
1196380	Morocco; Algeria; Tunisia; Canary Islands	text
1196383	Germany; USA; Austria; Belgium; Czechoslovakia; Denmark; Finland; France; Great Britain; Hungary; Italy; Luxembourg; Netherlands; Norway; Poland; Romania; Spain; Switzerland; USSR; Yugoslavia; Canada; Japan; Mongolia; :	text
1196385	Zimbabwe	text
1196386	Zimbabwe	text
1196387	South Africa	text
1196388	South Africa	text
1196389	South Africa	text
1196390	East Africa; Kenya	text
1196391	Angola	text
1196392	Tanzania	text
1196393	Tanzania	text
1196394	Angola	text
1196395	Zimbabwe; Tanzania	text
1196396	Zimbabwe	text
1196397	South Africa	text
1196398	Cyprus	text
1196399	Zimbabwe	text
1196400	Europe; Armenia; Austria; Belgium; Bulgaria; Czechoslovakia; Denmark; Finland; France; Germany; Great Britain; Hungary; Iceland; Ireland; Italy; Luxembourg; Morocco; Netherlands; Norway; Poland; Romania; Spain; Switzerland; USSR; Yugoslavia; Canada; USA; Japan; :	text
1196413	Switzerland; Turkey	text
1196414	Canary Islands	text
1196415	Yemen	text
1196416	China	text
1196417	Morocco; Greece	text
1196437	Uae	text
1196439	South Africa	text
1196440	South Africa	text
1196441	South Africa	text
1196443	South Africa	text
1196445	Chile	text
1196447	Kenya	text
1196449	Germany; Tunisia; Cyprus; France; Greece; Italy; Morocco; Poland; Spain; Yugoslavia; Madeira; :	text
1196451	South Africa	text
1196452	South Africa	text
1196453	Yemen; Uae	text
1196454	South Africa	text
1196455	South Africa	text
1196456	Uae	text
1196472	New Zealand	text
1196480	South Africa	text
1196481	Kenya	text
1196482	Kenya	text
1196483	South Africa	text
1196491	Malaysia	text
1196493	New Guinea	text
1196494	Australia	text
1196495	Philippines	text
1196496	New Guinea	text
1196497	New Guinea	text
1196501	New Guinea; Bismarck Archipelago; Indonesia; Australia	text
1196502	Argentina	text
1196503	Brazil	text
1196504	Congo	text
1196505	Cameroon; Angola; Congo; Equatorial Guinea	text
1196506	South Africa	text
1196507	Mexico	text
1196508	Galapagos	text
1196509	Cuba	text
1196510	USA	text
1196512	China	text
1196513	Hong Kong; China	text
1196514	Congo	text
1196515	Indonesia	text
1196516	Guinea	text
1196517	China	text
1196518	India	text
1196519	Sierra Leone; Congo; Angola; Nigeria	text
1196520	USA; Canada	text
1196523	Angola	text
1196524	South Africa	text
1196525	Fiji	text
1196527	Japan; Fiji	text
1196528	Brazil	text
1196529	India	text
1196530	Ivory Coast; Angola; Zimbabwe	text
1196531	Costa Rica	text
1196532	Brazil	text
1196533	Venezuela	text
1196534	Nepal; Bhutan	text
1196535	Congo; Nigeria	text
1196536	USA; Canada; Cuba; Mexico; Brazil	text
1196538	Indonesia; Thailand	text
1196539	Brazil	text
1196540	Brazil	text
1196541	Costa Rica; Mexico	text
1196557	China; Indonesia; Japan; Philippines; Taiwan; Vietnam	text
1196561	Haiti	text
1196562	Singapore	text
1196564	Indonesia	text
1196572	Australia	text
1196573	New Guinea	text
1196576	Madagascar	text
1196577	Angola	text
1196578	French Polynesia	text
1196579	Brazil	text
1196582	Aldabra Islands	text
1196583	Fiji	text
1196584	Madagascar	text
1196586	Angola; South Africa; Madagascar	text
1196588	Solomon Islands	text
1196590	Indonesia	text
1196591	Fiji	text
1196592	Australia; Kermadec Islands; New Zealand; Norfolk Island; Solomon Islands	text
1196596	Philippines; Micronesia	text
1196597	Equatorial Guinea	text
1196598	New Caledonia	text
1196599	Fiji	text
1196600	New Guinea	text
1196602	Christmas Island	text
1196603	Madagascar	text
1196604	Brazil	text
1196605	Argentina	text
1196606	Venezuela	text
1196607	Jamaica	text
1196609	Congo	text
1196610	Indonesia	text
1196611	Madagascar	text
1196612	South Africa	text
1196613	Cuba	text
1196614	New Guinea	text
1196615	Paraguay	text
1196616	Portugal; France; Greece; Israel; Italy; Morocco; Spain; Azores; Canary Islands; Madeira; Saint Helena; USA	text
1196618	Philippines	text
1196619	New Guinea	text
1196620	India	text
1196621	Australia	text
1196622	Fiji; Tonga	text
1196623	Solomon Islands	text
1196624	New Guinea	text
1196625	Australia	text
1196628	Vanuatu	text
1196629	Australia	text
1196630	Indonesia	text
1196631	New Guinea; Bismarck Archipelago	text
1196632	Seychelles; Madagascar	text
1196634	Indonesia	text
1196635	Nigeria	text
1196636	Indonesia	text
1196637	New Guinea	text
1196638	Singapore; Malaysia	text
1196639	Madagascar	text
1196640	New Guinea; Bismarck Archipelago	text
1196641	South Africa; Tanzania; Zimbabwe	text
1196642	New Guinea	text
1196643	Nigeria	text
1196644	Solomon Islands	text
1196645	Brazil	text
1196646	Mexico; USA	text
1196650	Seychelles	text
1196651	Fiji	text
1196652	Nigeria	text
1196653	Madagascar	text
1196654	French Polynesia	text
1196655	Nigeria	text
1196656	Fiji	text
1196657	Madagascar	text
1196658	Brazil	text
1196659	New Guinea	text
1196660	Brazil	text
1196661	Madagascar	text
1196662	New Guinea	text
1196663	Australia	text
1196664	Vanuatu; Bismarck Archipelago	text
1196665	India	text
1196666	New Guinea; Solomon Islands	text
1196667	Singapore	text
1196668	Fiji; French Polynesia; Tonga	text
1196669	French Polynesia	text
1196670	New Caledonia	text
1196671	Jamaica	text
1196672	Fiji	text
1196673	New Guinea	text
1196674	Vanuatu	text
1196675	Samoa	text
1196676	New Guinea	text
1196677	Madagascar	text
1196679	Madagascar	text
1196680	Madagascar	text
1196681	Santo Domingo	text
1196682	Malaysia	text
1196683	New Guinea	text
1196684	Australia	text
1196685	Sri Lanka; Malaysia	text
1196687	New Guinea	text
1196688	Brazil	text
1196689	New Caledonia	text
1196690	Fiji	text
1196699	Singapore	text
1196732	Nigeria	text
1196733	Angola	text
1196735	Madagascar	text
1196736	Tanzania	text
1196737	Saudi Arabia	text
1196738	Morocco; Algeria	text
1196739	Saint Helena	text
1196741	Madagascar	text
1196742	Indonesia	text
1196743	India	text
1196744	Europe; Austria; Belgium; Czechoslovakia; Finland; France; Germany; Greece; Hungary; Israel; Italy; Luxembourg; Morocco; Norway; Poland; Romania; Spain; Sweden; Switzerland; Turkey; USSR; Yugoslavia; Mongolia; :	text
1196747	Cyprus	text
1196748	Spain	text
1196749	Angola	text
1196750	Madagascar	text
1196752	Angola	text
1196753	Israel	text
1196754	South Africa	text
1196755	Kenya	text
1196756	Sri Lanka; Japan	text
1196757	Europe; Austria; Belgium; Czechoslovakia; Finland; France; Germany; Great Britain; Hungary; Ireland; Italy; Luxembourg; Morocco; Netherlands; Poland; Portugal; Romania; Spain; Switzerland; USSR; Yugoslavia; :	text
1196760	Italy	text
1196761	Tanzania; South Africa	text
1196762	Kenya	text
1196763	Tanzania	text
1196768	Kenya	text
1196769	Angola	text
1196770	Nigeria; Burkina Faso	text
1196773	Cameroon	text
1196775	Zimbabwe; Congo	text
1196776	China	text
1196777	Angola	text
1196779	Brazil	text
1196781	Brazil	text
1196782	Australia	text
1196783	Venezuela	text
1196784	Jamaica	text
1196785	Venezuela	text
1196786	Madagascar	text
1196787	Australia	text
1196788	Argentina	text
1196791	Cuba	text
1196792	Brazil	text
1196793	USA	text
1196794	Venezuela	text
1196797	China	text
1196798	Australia	text
1196799	Cuba	text
1196800	Brazil	text
1196801	Australia	text
1196802	Australia	text
1196803	Brazil	text
1196804	Mexico	text
1196805	Brazil	text
1196806	Cuba	text
1196807	Australia; Norfolk Island	text
1196810	Cuba	text
1196811	USA	text
1196812	Brazil	text
1196813	Singapore	text
1196814	Australia	text
1196815	Australia	text
1196816	Australia	text
1196817	Chile	text
1196818	Colombia	text
1196819	Argentina	text
1196820	Singapore	text
1196821	Venezuela	text
1196822	Argentina	text
1196823	Venezuela	text
1196824	Brazil	text
1196825	USA; Canada	text
1196827	USA	text
1196829	USA	text
1196830	Algeria	text
1196831	Venezuela	text
1196832	Australia	text
1196833	USA	text
1196834	Brazil	text
1196835	Madagascar	text
1196836	Mexico; USA	text
1196837	Argentina	text
1196838	Mexico	text
1196839	Brazil	text
1196840	Argentina	text
1196842	Thailand	text
1196843	South Africa	text
1196845	Uruguay	text
1196846	Madagascar	text
1196847	USA	text
1196849	USA	text
1196850	Australia	text
1196851	New Zealand; Australia	text
1196852	Togo	text
1196853	Madagascar	text
1196856	Angola	text
1196857	Chile	text
1196858	Brazil	text
1196859	North America; Canada; USA; Panama	text
1196874	Europe; Austria; Belgium; Czechoslovakia; Denmark; Finland; France; Germany; Great Britain; Hungary; Ireland; Italy; Luxembourg; Netherlands; Norway; Poland; Romania; Sweden; Switzerland; USSR; Yugoslavia; Canada; USA; Mongolia; :	text
1196883	Argentina	text
1196884	Bolivia	text
1196885	Great Britain; Austria; Belgium; Cyprus; Czechoslovakia; Finland; France; Germany; Greece; Hungary; Ireland; Israel; Italy; Luxembourg; Netherlands; Norway; Poland; Romania; Spain; Sweden; Switzerland; Turkey; USSR; Yugoslavia; Canary Islands; Canada; Korea; Mongolia; :	text
1196888	China	text
1196889	Burma	text
1196890	China	text
1196891	Chile	text
1196892	Burma	text
1196893	USA	text
1196894	Germany; Czechoslovakia; Finland; France; Hungary; Italy; Netherlands; Poland; Romania; Sweden; Switzerland; USSR; :	text
1196895	Japan; China; Taiwan; USSR	text
1196896	Indonesia	text
1196897	China	text
1196898	Argentina	text
1196899	Tanzania	text
1196900	USA; Guatemala; Mexico	text
1196901	Venezuela	text
1196902	Vietnam	text
1196903	Argentina	text
1196904	USA; Canada; Mexico	text
1196905	Argentina	text
1196906	Costa Rica	text
1196907	Columbia	text
1196908	Tanzania	text
1196914	USA	text
1196916	Madagascar	text
1196917	Madagascar	text
1196918	Madagascar	text
1196919	Brazil	text
1196920	Madagascar	text
1196921	Madagascar	text
1196923	Angola	text
1196924	Madagascar	text
1196925	Madagascar	text
1196926	Kenya	text
1196928	China	text
1196929	Madagascar	text
1196930	Pakistan	text
1196932	New Guinea	text
1196934	USA; Canada; Guatemala; Mexico	text
1196935	Colombia; Brazil	text
1196936	USA; Mexico	text
1196937	Galapagos	text
1196938	USA; Panama	text
1196941	USA	text
1196942	USA	text
1196943	USA	text
1196946	Colombia	text
1196948	Brazil	text
1196950	New Guinea	text
1196952	China	text
1196955	New Guinea	text
1196957	Indonesia	text
1196958	Indonesia	text
1196962	South Africa	text
1196963	Australia	text
1196964	Australia	text
1196965	Australia	text
1196966	Australia	text
1196969	Indonesia	text
1196970	Indonesia	text
1196971	Singapore; Indonesia	text
1196974	China	text
1196975	China	text
1196976	China	text
1196977	Hong Kong; China; Korea	text
1196978	China	text
1196982	Hong Kong; China	text
1196997	Finland; France; Germany; Hungary; Italy; Romania; Spain; Switzerland; USSR; Yugoslavia; Mongolia	text
1197001	USSR	text
1197018	China	text
1197025	China	text
1197027	China	text
1197038	Australia	text
1197039	Australia	text
1197040	New Guinea	text
1197046	Mexico	text
1197047	Brazil	text
1197048	Colombia	text
1197049	Brazil	text
1197050	Venezuela	text
1197051	Colombia	text
1197052	Brazil	text
1197053	Venezuela	text
1197054	Cuba	text
1197056	Angola	text
1197057	Brazil; Argentina	text
1197058	Argentina	text
1197059	Colombia	text
1197060	Brazil	text
1197061	China	text
1197063	Colombia	text
1197064	Peru	text
1197068	Mexico	text
1197069	Peru	text
1197070	Brazil	text
1197071	Uruguay	text
1197072	Costa Rica	text
1197073	Canada; USA; Costa Rica; Guatemala; Mexico; Nicaragua; Panama; Colombia; Venezuela; :	text
1197079	USA; Canada; Cuba; Mexico; :	text
1197085	Colombia	text
1197086	Brazil	text
1197090	Brazil	text
1197092	New Guinea	text
1197093	New Guinea	text
1197094	New Guinea	text
1197096	New Guinea	text
1197097	New Guinea	text
1197098	Nepal	text
1197099	Indonesia; Malaysia	text
1197100	New Guinea	text
1197101	Bismarck Archipelago; Solomon Islands	text
1197102	New Guinea	text
1197105	New Guinea	text
1197108	Brazil	text
1197109	Brazil	text
1197112	Philippines	text
1197114	Brazil	text
1197116	Colombia	text
1197117	Costa Rica	text
1197118	Brazil	text
1197120	Mexico	text
1197121	Brazil	text
1197125	Guatemala; Mexico; Panama	text
1197126	Congo	text
1197127	Tanzania	text
1197129	China	text
1197130	China	text
1197139	Germany; Austria; Bulgaria; France; Greece; Italy; Romania; Spain; Turkey; USSR; Yugoslavia	text
1197143	Tunisia; Italy; Spain	text
1197147	Singapore; Malaysia	text
1197149	China	text
1197151	China	text
1197153	China	text
1197154	Brazil	text
1197155	China	text
1197156	Indonesia	text
1197157	India	text
1197158	India	text
1197159	China	text
1197160	Philippines	text
1197161	India; Malaysia; Nepal	text
1197162	China	text
1197163	China	text
1197164	Peru; Panama; Brazil	text
1197165	Taiwan; China	text
1197166	China	text
1197167	China	text
1197168	New Guinea	text
1197169	Malaysia; Burma; India; Indonesia; Singapore; Thailand; Vietnam	text
1197170	China	text
1197171	China	text
1197172	China	text
1197173	Vietnam	text
1197174	Brazil; Mexico; Panama	text
1197176	Taiwan; China	text
1197178	Indonesia	text
1197179	Panama	text
1197180	Tanzania; Angola; Congo; Kenya; Nigeria; Sierra Leone	text
1197184	Congo; Angola	text
1197185	Europe; Austria; Belgium; Bulgaria; Czechoslovakia; Denmark; Finland; France; Germany; Great Britain; Hungary; Ireland; Italy; Luxembourg; Netherlands; Norway; Poland; Romania; Spain; Switzerland; USSR; Yugoslavia; Canary Islands; China; India; Mongolia; :	text
1197189	Costa Rica	text
1197190	China	text
1197191	Brazil	text
1197192	China	text
1197193	Vietnam	text
1197195	Japan	text
1197196	Argentina	text
1197198	China	text
1197199	Indonesia	text
1197202	Philippines	text
1197203	Japan; Russia	text
1197204	China	text
1197206	Nepal	text
1197207	China	text
1197208	Malaysia	text
1197209	Nepal	text
1197210	China	text
1197211	India	text
1197212	India; Nepal	text
1197213	Japan; India	text
1197216	Costa Rica; Mexico; Nicaragua; Panama; Trinidad; Brazil; Colombia; French Guiana; Suriname; Venezuela	text
1197219	China	text
1197220	Paraguay	text
1197222	China	text
1197223	Singapore	text
1197224	Angola	text
1197225	China	text
1197226	Brazil	text
1197227	China	text
1197228	China	text
1197229	China	text
1197230	China	text
1197231	Brazil	text
1197232	Colombia	text
1197233	China	text
1197234	China	text
1197235	China	text
1197236	Bhutan	text
1197237	Japan	text
1197238	China	text
1197239	China	text
1197240	Hong Kong; China; India	text
1197241	Brazil	text
1197242	China	text
1197243	China	text
1197244	Sri Lanka; Bhutan; China; India; Indonesia; Malaysia; Tibet; Vietnam	text
1197245	South Africa; Congo; Kenya	text
1197246	China	text
1197247	Japan; China; Taiwan	text
1197248	China	text
1197249	China	text
1197250	China	text
1197251	China	text
1197252	Japan	text
1197253	Mozambique; Angola; Tanzania	text
1197255	China	text
1197256	China	text
1197309	New Guinea	text
1197312	Christmas Island	text
1197315	Australia	text
1197316	Indonesia	text
1197321	Peru; Bolivia; Brazil	text
1197324	Madagascar	text
1197326	Mexico	text
1197328	China	text
1197330	Brazil	text
1197331	China	text
1197332	Argentina	text
1197333	Brazil	text
1197334	China	text
1197335	China	text
1197336	Brazil	text
1197337	Argentina	text
1197338	Paraguay	text
1197340	China	text
1197341	Brazil	text
1197342	Bhutan	text
1197343	Peru; Panama; Bolivia	text
1197345	Brazil	text
1197346	Indonesia	text
1197347	Venezuela	text
1197348	China	text
1197349	China	text
1197350	Angola	text
1197351	Argentina	text
1197352	Europe; Albania; Austria; Belgium; Bulgaria; Czechoslovakia; Denmark; Finland; France; Germany; Great Britain; Greece; Hungary; Ireland; Italy; Luxembourg; Netherlands; Norway; Poland; Portugal; Romania; Spain; Switzerland; USSR; Yugoslavia; Nigeria; China; India; Japan; Korea; Mongolia; :	text
1197360	Canada; USA; Mexico	text
1197364	Bhutan; India	text
1197365	China	text
1197367	USA; Canada	text
1197370	China	text
1197371	Brazil	text
1197372	Brazil	text
1197373	China	text
1197374	China	text
1197375	China	text
1197376	China	text
1197377	China	text
1197378	Mexico	text
1197395	Bolivia	text
1197396	Brazil	text
1197397	Brazil	text
1197399	Congo	text
1197400	Nigeria; Togo	text
1197401	South Africa	text
1197402	Kenya	text
1197403	Angola	text
1197404	Angola	text
1197405	Congo	text
1197406	Tanzania	text
1197407	Tanzania; South Africa; Mozambique; Uganda; Zimbabwe	text
1197409	Congo	text
1197411	Angola	text
1197412	Angola	text
1197413	Congo; Nigeria	text
1197414	Congo; Angola	text
1197415	Tanzania; Kenya; Angola; Equatorial Guinea; Nigeria	text
1197416	Cameroon; Guinea; Nigeria	text
1197417	Angola	text
1197418	Angola	text
1197421	Nigeria	text
1197423	Indonesia	text
1197424	China	text
1197425	China	text
1197426	Australia	text
1197427	Japan; Taiwan; China	text
1197430	Japan	text
1197431	Singapore	text
1197432	Tanzania	text
1197433	New Guinea	text
1197434	Singapore; China; India; Indonesia; Malaysia; Taiwan	text
1197463	USA	text
1197465	Finland; Belgium; Czechoslovakia; Germany; Hungary; Poland; Romania; Spain; USSR; Mongolia; :	text
1197466	USA; Canada	text
1197467	Italy	text
1197468	Europe; Belgium; France; Germany; Great Britain; Greece; Italy; Netherlands; Poland; Romania; Spain; Switzerland; USSR; :	text
1197471	USA; Canada	text
1197477	Philippines	text
1197478	Europe; Albania; Austria; Belgium; Czechoslovakia; Denmark; Finland; France; Germany; Great Britain; Greece; Hungary; Italy; Luxembourg; Netherlands; Norway; Poland; Romania; Spain; Sweden; Switzerland; USSR; Yugoslavia; Korea; Mongolia; :	text
1197481	USA	text
1197482	Santo Domingo	text
1197484	Philippines	text
1197485	Philippines	text
1197486	Philippines	text
1197487	Morocco	text
1197488	Algeria	text
1197489	USA; Canada; Mexico; :	text
1197491	Philippines	text
1197493	Santo Domingo	text
1197494	Philippines	text
1197496	China	text
1197497	China	text
1197503	Costa Rica	text
1197505	Peru	text
1197506	Isle Of Wight	text
1197507	China	text
1197508	Malaysia	text
1197509	Argentina	text
1197510	Finland	text
1197511	Vietnam	text
1197512	China	text
1197513	Congo	text
1197514	Malaysia	text
1197515	Argentina	text
1197516	Argentina	text
1197517	Sri Lanka	text
1197518	Ecuador	text
1197519	Argentina	text
1197520	Costa Rica	text
1197522	Vietnam	text
1197525	China	text
1197526	Estonia; USSR	text
1197527	Taiwan; China	text
1197528	Italy	text
1197529	Brazil	text
1197530	Congo	text
1197531	Malaysia	text
1197532	Argentina	text
1197533	South Africa	text
1197534	Angola; Kenya; Nigeria; South Africa	text
1197535	Singapore	text
1197536	Australia	text
1197537	Indonesia	text
1197538	Japan	text
1197539	Indonesia	text
1197540	Congo	text
1197541	Brazil	text
1197542	Vietnam	text
1197543	Vietnam	text
1197544	Indonesia	text
1197545	Congo	text
1197546	Philippines	text
1197547	Australia	text
1197553	China	text
1197554	Argentina	text
1197555	Nigeria	text
1197556	Brazil	text
1197557	India	text
1197558	Sri Lanka	text
1197559	Angola	text
1197560	Australia	text
1197561	Peru	text
1197562	Japan	text
1197563	Indonesia	text
1197566	Indonesia	text
1197567	Argentina; Brazil	text
1197568	Brazil	text
1197569	Brazil	text
1197570	Indonesia	text
1197571	Singapore	text
1197572	India	text
1197573	Taiwan; China	text
1197574	Costa Rica	text
1197575	Indonesia	text
1197576	India	text
1197577	Singapore	text
1197578	Brazil	text
1197580	Taiwan; China	text
1197581	Japan	text
1197583	Indonesia	text
1197584	China	text
1197585	Argentina	text
1197586	Philippines	text
1197587	Vietnam	text
1197588	Brazil	text
1197589	Argentina	text
1197591	Brazil	text
1197592	Indonesia	text
1197593	Argentina	text
1197594	Reunion	text
1197595	Brazil	text
1197596	Singapore	text
1197597	Bhutan	text
1197598	Hong Kong; China	text
1197599	Venezuela	text
1197600	Hong Kong; China	text
1197601	Tanzania	text
1197609	Madeira; Azores; Canary Islands	text
1197611	Spain	text
1197612	Madeira; France; Greece; Ireland; Italy; Morocco; Spain; Canary Islands	text
1197620	Morocco	text
1197621	Canary Islands	text
1197625	Australia	text
1197627	USA	text
1197628	USA	text
1197629	Mexico	text
1197630	Mexico	text
1197631	USA	text
1197633	New Guinea; Samoa	text
1197634	New Guinea	text
1197635	Taiwan; China; Japan	text
1197636	India	text
1197637	Australia	text
1197638	Australia	text
1197639	Paraguay	text
1197640	Australia	text
1197641	Taiwan; China; Japan	text
1197642	Australia	text
1197647	China	text
1197648	China	text
1197657	New Guinea	text
1197658	Fiji	text
1197659	Fiji; Melanesia	text
1197660	New Guinea	text
1197661	New Hebrides	text
1197662	New Hebrides	text
1197663	New Guinea	text
1197664	Tonga; Melanesia	text
1197665	New Guinea	text
1197666	Fiji; New Hebrides	text
1197667	Fiji	text
1197668	New Guinea	text
1197669	Fiji; New Hebrides	text
1197671	New Caledonia	text
1197672	Fiji	text
1197673	Sri Lanka; Malaysia	text
1197674	Fiji; Melanesia; Polynesia	text
1197676	Colombia	text
1197677	Galapagos	text
1197678	Cuba	text
1197679	Cuba	text
1197680	USA; Honduras; Mexico	text
1197681	Cuba	text
1197682	USA; Bermuda Islands	text
1197687	Cuba; USA	text
1197688	USA; Mexico	text
1197689	Chile	text
1197690	Cuba	text
1197691	Galapagos	text
1197693	Cuba	text
1197694	Guadeloupe	text
1197695	Colombia	text
1197697	Bermuda Islands	text
1197698	USA; Canada	text
1197699	Jamaica	text
1197700	Cuba	text
1197701	Bermuda Islands	text
1197703	Jamaica	text
1197704	Cuba	text
1197705	Brazil	text
1197706	Jamaica	text
1197707	Venezuela	text
1197708	Brazil	text
1197709	USA; Cuba	text
1197710	Cuba	text
1197711	Cuba	text
1197713	Peru	text
1197714	China	text
1197715	USA	text
1197716	China	text
1197717	China	text
1197718	Europe; Austria; Belgium; Czechoslovakia; Denmark; Finland; France; Germany; Great Britain; Greece; Hungary; Ireland; Italy; Luxembourg; Morocco; Netherlands; Norway; Poland; Romania; Spain; Switzerland; USSR; Yugoslavia; USA; Korea; :	text
1197721	Indonesia	text
1197722	Indonesia	text
1197723	China	text
1197724	USA	text
1197725	USA; Canada	text
1197726	Austria; Bulgaria; Czechoslovakia; Finland; France; Germany; Great Britain; Greece; Hungary; Luxembourg; Netherlands; Norway; Poland; Romania; Spain; Switzerland; USSR; Yugoslavia; :	text
1197729	Chile	text
1197731	China	text
1197732	China	text
1197733	China	text
1197734	China	text
1197735	China	text
1197737	Europe; Austria; Belgium; Cyprus; Czechoslovakia; Denmark; Finland; France; Germany; Great Britain; Greece; Hungary; Ireland; Israel; Italy; Luxembourg; Netherlands; Norway; Poland; Portugal; Romania; Spain; Sweden; Switzerland; USSR; Yugoslavia; Canary Islands; :	text
1197756	Chile	text
1197757	Haiti	text
1197758	Santo Domingo	text
1197759	China	text
1197760	Argentina	text
1197772	Egypt	text
1197773	Austria; Bulgaria; Cyprus; Czechoslovakia; France; Germany; Greece; Italy; Poland; Romania; Spain; Switzerland; Yugoslavia	text
1197779	Brazil	text
1197780	China	text
1197781	Ecuador	text
1197783	China	text
1197789	Hawaii	text
1197791	Madagascar	text
1197792	Micronesia	text
1197793	Seychelles	text
1197794	Kenya	text
1197795	Hawaii	text
1197796	Hawaii	text
1197798	South Africa	text
1197799	Reunion	text
1197800	Australia	text
1197801	Mozambique	text
1197803	Fiji; Tonga	text
1197804	Tanzania	text
1197805	Madagascar	text
1197806	Melanesian Arcs Islands	text
1197807	Angola	text
1197808	Saudi Arabia; Yemen	text
1197809	Cape Verde Islands	text
1197810	Australia	text
1197811	Reunion	text
1197812	Mongolia	text
1197813	Aldabra Islands	text
1197814	Ivory Coast	text
1197815	Kenya	text
1197816	China	text
1197817	Madagascar	text
1197818	Hawaii	text
1197819	Hawaii	text
1197820	Hawaii	text
1197821	Tanzania	text
1197822	Hawaii	text
1197823	Hawaii	text
1197825	Hawaii	text
1197826	Hawaii	text
1197828	China	text
1197829	Ecuador	text
1197830	Australia	text
1197832	Hawaii	text
1197833	China	text
1197834	Chile	text
1197835	Hawaii	text
1197836	Indonesia	text
1197837	China	text
1197838	Hawaii	text
1197839	Australia	text
1197840	Reunion	text
1197841	Hawaii	text
1197842	Hawaii	text
1197845	Hawaii	text
1197846	Hawaii	text
1197847	Hawaii	text
1197848	Australia	text
1197849	Hawaii	text
1197850	Australia	text
1197852	Hong Kong; China; Indonesia	text
1197853	Solomon Islands	text
1197854	Hawaii	text
1197855	Hawaii	text
1197856	Kenya	text
1197857	Tanzania	text
1197858	Indonesia	text
1197859	Seychelles	text
1197860	Hawaii	text
1197864	Madagascar	text
1197865	Hawaii	text
1197866	Cuba; USA; Jamaica; Mexico	text
1197867	Angola	text
1197868	Hawaii	text
1197869	China	text
1197870	Australia	text
1197871	Madagascar	text
1197873	Brazil	text
1197875	Hawaii	text
1197876	Madagascar	text
1197878	Galapagos	text
1197879	Hawaii	text
1197880	Hawaii	text
1197881	Japan	text
1197882	Hawaii	text
1197883	Hawaii	text
1197884	Australia	text
1197885	Israel	text
1197888	Hawaii	text
1197889	Kenya	text
1197890	Aldabra Islands	text
1197891	Hawaii	text
1197892	Hawaii	text
1197893	Madagascar	text
1197894	Kenya	text
1197895	Hawaii	text
1197896	Japan	text
1197898	Madagascar	text
1197899	Brazil	text
1197900	Hawaii	text
1197901	Hawaii	text
1197902	Hawaii	text
1197903	Hawaii	text
1197904	Australia	text
1197905	Hawaii	text
1197906	Hawaii	text
1197908	USA; Canada; Mexico	text
1197911	Madagascar	text
1197912	Indonesia	text
1197913	Australia	text
1197914	Mauritius	text
1197915	Hawaii	text
1197916	Madagascar	text
1197917	Brazil	text
1197918	Hawaii	text
1197920	Indonesia	text
1197921	Indonesia	text
1197922	Hawaii	text
1197923	India	text
1197924	Madagascar	text
1197925	Hawaii	text
1197929	Hawaii	text
1197930	Hawaii	text
1197931	Kenya	text
1197932	Hawaii	text
1197933	Hawaii	text
1197934	Madagascar	text
1197936	Hawaii	text
1197937	Guatemala; Mexico; Panama	text
1197938	Australia	text
1197939	Malaysia	text
1197940	Australia	text
1197941	Hawaii	text
1197942	Kenya	text
1197943	Indonesia	text
1197944	Hawaii	text
1197945	Australia	text
1197946	Tanzania; Equatorial Guinea	text
1197947	Hawaii	text
1197967	Mexico	text
1197968	Bolivia	text
1197969	USA	text
1197970	USA	text
1197971	Brazil	text
1197972	Mexico	text
1197973	Mexico	text
1197974	Paraguay; Peru; Brazil	text
1197975	Brazil	text
1197976	Paraguay; Peru	text
1197977	Venezuela	text
1197978	Peru	text
1197983	China	text
1197996	Australia	text
1197997	Australia	text
1197998	Australia	text
1197999	Australia	text
1198000	Australia	text
1198001	Australia	text
1198002	Australia	text
1198003	Australia	text
1198004	Australia	text
1198005	Australia	text
1198006	Australia	text
1198007	Australia	text
1198011	USA; Canada	text
1198012	Angola	text
1198013	Hong Kong; China; India	text
1198014	Hong Kong; Indonesia; China; Malaysia	text
1198015	China	text
1198016	Hong Kong; China	text
1198017	Indonesia	text
1198018	China	text
