AcceptedTaxonID	DistributionElement	StandardInUse
1154412	CLS	TDWG Level 3 code
1154413	AGS	TDWG Level 3 code
1154413	Argentina: Chubut, Rio Negro. Chile: Llanquihue, Valdivia.	text
1154413	CLS	TDWG Level 3 code
1154414	AGS	TDWG Level 3 code
1154414	Argentina: Chubut, Rio Negro.Chile: Cautín, Valdivia.	text
1154414	CLS-LL	TDWG Level 4 code
1154416	51    	TDWG Level 2 code
1154417	NZN	TDWG Level 3 code
1154421	30    	TDWG Level 2 code
1154421	Russia: Lake Baikal.	text
1154422	30    	TDWG Level 2 code
1154422	Russia: Lake Baikal.	text
1154436	CHI-NM	TDWG Level 4 code
1154438	ARK	TDWG Level 3 code
1154438	USA: AR.	text
1154439	PEN	TDWG Level 3 code
1154439	USA: PA, VA, WV.	text
1154439	VRG	TDWG Level 3 code
1154439	WVA	TDWG Level 3 code
1154443	TEN	TDWG Level 3 code
1154443	USA: TN.	text
1154444	ALA	TDWG Level 3 code
1154444	TEN	TDWG Level 3 code
1154444	USA: AL, TN.	text
1154445	ARK	TDWG Level 3 code
1154445	Canada: ON, PQ. USA: AR, DC, IA, IL, IN, KS, KY, MD, MI, MN, MO, NE, NY, OH, OK, PA, TN, VA, WI, WV.	text
1154445	ILL	TDWG Level 3 code
1154445	INI	TDWG Level 3 code
1154445	IOW	TDWG Level 3 code
1154445	KAN	TDWG Level 3 code
1154445	KTY	TDWG Level 3 code
1154445	MIC	TDWG Level 3 code
1154445	MIN	TDWG Level 3 code
1154445	MRY	TDWG Level 3 code
1154445	MSO	TDWG Level 3 code
1154445	NEB	TDWG Level 3 code
1154445	NWY	TDWG Level 3 code
1154445	OHI	TDWG Level 3 code
1154445	OKL	TDWG Level 3 code
1154445	ONT	TDWG Level 3 code
1154445	PEN	TDWG Level 3 code
1154445	QUE	TDWG Level 3 code
1154445	TEN	TDWG Level 3 code
1154445	VRG	TDWG Level 3 code
1154445	WDC	TDWG Level 3 code
1154445	WIS	TDWG Level 3 code
1154445	WVA	TDWG Level 3 code
1154447	TEN	TDWG Level 3 code
1154447	USA: TN, VA, WV.	text
1154447	VRG	TDWG Level 3 code
1154447	WVA	TDWG Level 3 code
1154448	ARK	TDWG Level 3 code
1154448	LOU	TDWG Level 3 code
1154448	OKL	TDWG Level 3 code
1154448	TEX	TDWG Level 3 code
1154448	USA: AR, LA, OK, TX.	text
1154449	ARK	TDWG Level 3 code
1154449	MSO	TDWG Level 3 code
1154449	OKL	TDWG Level 3 code
1154449	USA: AR, MO, OK.	text
1154450	ALA	TDWG Level 3 code
1154450	MSI	TDWG Level 3 code
1154450	USA: AL, MS.	text
1154451	ALA	TDWG Level 3 code
1154451	Canada: NS, ON, PQ. USA: AL, CT, DC, DE, GA, IL, IN, KY, LA, MA, MD, ME, MS, NC, NH, NY, OH, PA, SC, TN, VA, VT, WI, WV.	text
1154451	CNT	TDWG Level 3 code
1154451	DEL	TDWG Level 3 code
1154451	GEO	TDWG Level 3 code
1154451	ILL	TDWG Level 3 code
1154451	INI	TDWG Level 3 code
1154451	KTY	TDWG Level 3 code
1154451	LOU	TDWG Level 3 code
1154451	MAI	TDWG Level 3 code
1154451	MAS	TDWG Level 3 code
1154451	MRY	TDWG Level 3 code
1154451	MSI	TDWG Level 3 code
1154451	NCA	TDWG Level 3 code
1154451	NSC	TDWG Level 3 code
1154451	NWH	TDWG Level 3 code
1154451	NWY	TDWG Level 3 code
1154451	OHI	TDWG Level 3 code
1154451	ONT	TDWG Level 3 code
1154451	PEN	TDWG Level 3 code
1154451	QUE	TDWG Level 3 code
1154451	SCA	TDWG Level 3 code
1154451	TEN	TDWG Level 3 code
1154451	VER	TDWG Level 3 code
1154451	VRG	TDWG Level 3 code
1154451	WDC	TDWG Level 3 code
1154451	WIS	TDWG Level 3 code
1154451	WVA	TDWG Level 3 code
1154452	TEN	TDWG Level 3 code
1154452	USA: TN.	text
1154453	ALA	TDWG Level 3 code
1154453	FLA	TDWG Level 3 code
1154453	LOU	TDWG Level 3 code
1154453	MSI	TDWG Level 3 code
1154453	USA: AL, FL, LA, MS.	text
1154454	ALA	TDWG Level 3 code
1154454	USA: AL.	text
1154455	ALA	TDWG Level 3 code
1154455	USA: AL.	text
1154457	ALA	TDWG Level 3 code
1154457	DEL	TDWG Level 3 code
1154457	GEO	TDWG Level 3 code
1154457	LOU	TDWG Level 3 code
1154457	MSI	TDWG Level 3 code
1154457	NCA	TDWG Level 3 code
1154457	SCA	TDWG Level 3 code
1154457	USA: AL, DE, GA, LA, MS, NC, SC, VA.	text
1154457	VRG	TDWG Level 3 code
1154459	ALA	TDWG Level 3 code
1154459	ARK	TDWG Level 3 code
1154459	Canada: MB, ON, PQ.  USA: AL, AR, DC, IA, IL, IN, KS, KY, LA, MD, MI, MN, MO, MS, NJ, NY, OH, OK, PA, TN, TX, VA, WI, WV.	text
1154459	ILL	TDWG Level 3 code
1154459	INI	TDWG Level 3 code
1154459	IOW	TDWG Level 3 code
1154459	KAN	TDWG Level 3 code
1154459	KTY	TDWG Level 3 code
1154459	LOU	TDWG Level 3 code
1154459	MAN	TDWG Level 3 code
1154459	MIC	TDWG Level 3 code
1154459	MIN	TDWG Level 3 code
1154459	MRY	TDWG Level 3 code
1154459	MSI	TDWG Level 3 code
1154459	MSO	TDWG Level 3 code
1154459	NWJ	TDWG Level 3 code
1154459	NWY	TDWG Level 3 code
1154459	OHI	TDWG Level 3 code
1154459	OKL	TDWG Level 3 code
1154459	ONT	TDWG Level 3 code
1154459	PEN	TDWG Level 3 code
1154459	QUE	TDWG Level 3 code
1154459	TEN	TDWG Level 3 code
1154459	TEX	TDWG Level 3 code
1154459	VRG	TDWG Level 3 code
1154459	WDC	TDWG Level 3 code
1154459	WIS	TDWG Level 3 code
1154459	WVA	TDWG Level 3 code
1154460	KTY	TDWG Level 3 code
1154460	NWY	TDWG Level 3 code
1154460	OHI	TDWG Level 3 code
1154460	PEN	TDWG Level 3 code
1154460	TEN	TDWG Level 3 code
1154460	USA: KY, NY, OH, PA, TN, VA, WV.	text
1154460	VRG	TDWG Level 3 code
1154460	WVA	TDWG Level 3 code
1154461	NCA	TDWG Level 3 code
1154461	TEN	TDWG Level 3 code
1154461	USA: NC, TN, VA.	text
1154461	VRG	TDWG Level 3 code
1154462	ARK	TDWG Level 3 code
1154462	OKL	TDWG Level 3 code
1154462	USA: AR, OK.	text
1154463	TEN	TDWG Level 3 code
1154463	USA: TN.	text
1154464	ARK	TDWG Level 3 code
1154464	USA: AR.	text
1154465	ALA	TDWG Level 3 code
1154465	USA: AL.	text
1154467	ALA	TDWG Level 3 code
1154467	ARK	TDWG Level 3 code
1154467	GEO	TDWG Level 3 code
1154467	ILL	TDWG Level 3 code
1154467	INI	TDWG Level 3 code
1154467	KTY	TDWG Level 3 code
1154467	MSI	TDWG Level 3 code
1154467	MSO	TDWG Level 3 code
1154467	OHI	TDWG Level 3 code
1154467	TEN	TDWG Level 3 code
1154467	USA: AL, AR, GA, IL, IN, KY, MO, MS, OH, TN, VA, WV.	text
1154467	VRG	TDWG Level 3 code
1154467	WVA	TDWG Level 3 code
1154468	DEL	TDWG Level 3 code
1154468	GEO	TDWG Level 3 code
1154468	MRY	TDWG Level 3 code
1154468	NCA	TDWG Level 3 code
1154468	PEN	TDWG Level 3 code
1154468	SCA	TDWG Level 3 code
1154468	TEN	TDWG Level 3 code
1154468	USA: DC, DE, GA, MD, NC, PA, SC, TN, VA.	text
1154468	VRG	TDWG Level 3 code
1154468	WDC	TDWG Level 3 code
1154470	ALA	TDWG Level 3 code
1154470	USA: AL.	text
1154472	Canada: ON, PQ,  USA: IL, IN, ME, MN, NY, OH, VA, WI, WV.	text
1154472	ILL	TDWG Level 3 code
1154472	INI	TDWG Level 3 code
1154472	MAI	TDWG Level 3 code
1154472	MIN	TDWG Level 3 code
1154472	NWY	TDWG Level 3 code
1154472	OHI	TDWG Level 3 code
1154472	ONT	TDWG Level 3 code
1154472	QUE	TDWG Level 3 code
1154472	VRG	TDWG Level 3 code
1154472	WIS	TDWG Level 3 code
1154472	WVA	TDWG Level 3 code
1154474	KTY	TDWG Level 3 code
1154474	MRY	TDWG Level 3 code
1154474	NWY	TDWG Level 3 code
1154474	PEN	TDWG Level 3 code
1154474	USA: KY, MD, NY, PA, VA, WV.	text
1154474	VRG	TDWG Level 3 code
1154474	WVA	TDWG Level 3 code
1154475	ILL	TDWG Level 3 code
1154475	INI	TDWG Level 3 code
1154475	KTY	TDWG Level 3 code
1154475	OHI	TDWG Level 3 code
1154475	TEN	TDWG Level 3 code
1154475	USA: IL, IN, KY, OH, TN, WV.	text
1154475	WVA	TDWG Level 3 code
1154477	USA: WV.	text
1154477	WVA	TDWG Level 3 code
1154478	Canada: NB, NS, PQ. USA: CT, MA, MD, ME,  NH, NY, PA,  VA, VT, WV.	text
1154478	CNT	TDWG Level 3 code
1154478	MAI	TDWG Level 3 code
1154478	MAS	TDWG Level 3 code
1154478	MRY	TDWG Level 3 code
1154478	NBR	TDWG Level 3 code
1154478	NSC	TDWG Level 3 code
1154478	NWH	TDWG Level 3 code
1154478	NWY	TDWG Level 3 code
1154478	PEN	TDWG Level 3 code
1154478	QUE	TDWG Level 3 code
1154478	VER	TDWG Level 3 code
1154478	VRG	TDWG Level 3 code
1154478	WVA	TDWG Level 3 code
1154479	ARK	TDWG Level 3 code
1154479	USA: AR.	text
1154480	Canada: NB, PQ. USA: NY, OH, PA.	text
1154480	NBR	TDWG Level 3 code
1154480	NWY	TDWG Level 3 code
1154480	OHI	TDWG Level 3 code
1154480	PEN	TDWG Level 3 code
1154480	QUE	TDWG Level 3 code
1154482	ARK	TDWG Level 3 code
1154482	MSO	TDWG Level 3 code
1154482	OKL	TDWG Level 3 code
1154482	USA: AR, MO, OK.	text
1154484	KTY	TDWG Level 3 code
1154484	TEN	TDWG Level 3 code
1154484	USA: KY, TN.	text
1154485	PEN	TDWG Level 3 code
1154485	USA: PA, VA, WV.	text
1154485	VRG	TDWG Level 3 code
1154485	WVA	TDWG Level 3 code
1154486	TEN	TDWG Level 3 code
1154486	USA: TN.	text
1154487	ALA	TDWG Level 3 code
1154487	ARK	TDWG Level 3 code
1154487	Canada: ON. USA: AL, AR, DC, DE, GA, IA, IL, IN, KS, KY, MD, MN, MO, MS, NC, NJ, NY, OH, OK, PA, TN, VA, WI, WV.	text
1154487	DEL	TDWG Level 3 code
1154487	GEO	TDWG Level 3 code
1154487	ILL	TDWG Level 3 code
1154487	INI	TDWG Level 3 code
1154487	IOW	TDWG Level 3 code
1154487	KAN	TDWG Level 3 code
1154487	KTY	TDWG Level 3 code
1154487	MIN	TDWG Level 3 code
1154487	MRY	TDWG Level 3 code
1154487	MSI	TDWG Level 3 code
1154487	MSO	TDWG Level 3 code
1154487	NCA	TDWG Level 3 code
1154487	NWJ	TDWG Level 3 code
1154487	NWY	TDWG Level 3 code
1154487	OHI	TDWG Level 3 code
1154487	OKL	TDWG Level 3 code
1154487	ONT	TDWG Level 3 code
1154487	PEN	TDWG Level 3 code
1154487	TEN	TDWG Level 3 code
1154487	VRG	TDWG Level 3 code
1154487	WDC	TDWG Level 3 code
1154487	WIS	TDWG Level 3 code
1154487	WVA	TDWG Level 3 code
1154488	ARK	TDWG Level 3 code
1154488	MSO	TDWG Level 3 code
1154488	OKL	TDWG Level 3 code
1154488	USA: AR, MO, OK.	text
1154489	NCA	TDWG Level 3 code
1154489	TEN	TDWG Level 3 code
1154489	USA: NC, TN, VA.	text
1154489	VRG	TDWG Level 3 code
1154490	Canada: NB. USA: CT, KY, ME, NY, OH, PA, TN, VA, WV.	text
1154490	CNT	TDWG Level 3 code
1154490	KTY	TDWG Level 3 code
1154490	MAI	TDWG Level 3 code
1154490	NBR	TDWG Level 3 code
1154490	NWY	TDWG Level 3 code
1154490	OHI	TDWG Level 3 code
1154490	PEN	TDWG Level 3 code
1154490	TEN	TDWG Level 3 code
1154490	VRG	TDWG Level 3 code
1154490	WVA	TDWG Level 3 code
1154492	ALA	TDWG Level 3 code
1154492	GEO	TDWG Level 3 code
1154492	MRY	TDWG Level 3 code
1154492	MSI	TDWG Level 3 code
1154492	NCA	TDWG Level 3 code
1154492	PEN	TDWG Level 3 code
1154492	SCA	TDWG Level 3 code
1154492	TEN	TDWG Level 3 code
1154492	USA: AL, DC, GA, MD, MS, NC, PA, SC, TN, VA.	text
1154492	VRG	TDWG Level 3 code
1154492	WDC	TDWG Level 3 code
1154493	INI	TDWG Level 3 code
1154493	KTY	TDWG Level 3 code
1154493	NWY	TDWG Level 3 code
1154493	OHI	TDWG Level 3 code
1154493	USA: IN, KY, NY, OH, WV.	text
1154493	WVA	TDWG Level 3 code
1154494	ALA	TDWG Level 3 code
1154494	Canada: NB, NS, PQ. USA: AL, CT, DC, DE, IL, IN, KY, MA, MD,  NC, NJ,  NY, OH, PA,  RI, TN, VA, VT, WI, WV.	text
1154494	CNT	TDWG Level 3 code
1154494	DEL	TDWG Level 3 code
1154494	ILL	TDWG Level 3 code
1154494	INI	TDWG Level 3 code
1154494	KTY	TDWG Level 3 code
1154494	MAS	TDWG Level 3 code
1154494	MRY	TDWG Level 3 code
1154494	NBR	TDWG Level 3 code
1154494	NCA	TDWG Level 3 code
1154494	NSC	TDWG Level 3 code
1154494	NWJ	TDWG Level 3 code
1154494	NWY	TDWG Level 3 code
1154494	OHI	TDWG Level 3 code
1154494	PEN	TDWG Level 3 code
1154494	QUE	TDWG Level 3 code
1154494	RHO	TDWG Level 3 code
1154494	TEN	TDWG Level 3 code
1154494	VER	TDWG Level 3 code
1154494	VRG	TDWG Level 3 code
1154494	WDC	TDWG Level 3 code
1154494	WIS	TDWG Level 3 code
1154494	WVA	TDWG Level 3 code
1154495	INI	TDWG Level 3 code
1154495	KTY	TDWG Level 3 code
1154495	NWY	TDWG Level 3 code
1154495	OHI	TDWG Level 3 code
1154495	USA: IN, KY, NY, OH, WV.	text
1154495	WVA	TDWG Level 3 code
1154496	Canada: NB, NS, ON, PQ. USA: CT, DC, IA, KY, MA, MD, ME, MI, MN, MO, ND, NH, NJ, NY, OH, PA, RI, TN, VA, VT, WI, WV.	text
1154496	CNT	TDWG Level 3 code
1154496	IOW	TDWG Level 3 code
1154496	KTY	TDWG Level 3 code
1154496	MAI	TDWG Level 3 code
1154496	MAS	TDWG Level 3 code
1154496	MIC	TDWG Level 3 code
1154496	MIN	TDWG Level 3 code
1154496	MRY	TDWG Level 3 code
1154496	MSO	TDWG Level 3 code
1154496	NBR	TDWG Level 3 code
1154496	NDA	TDWG Level 3 code
1154496	NSC	TDWG Level 3 code
1154496	NWH	TDWG Level 3 code
1154496	NWJ	TDWG Level 3 code
1154496	NWY	TDWG Level 3 code
1154496	OHI	TDWG Level 3 code
1154496	ONT	TDWG Level 3 code
1154496	PEN	TDWG Level 3 code
1154496	QUE	TDWG Level 3 code
1154496	RHO	TDWG Level 3 code
1154496	TEN	TDWG Level 3 code
1154496	VER	TDWG Level 3 code
1154496	VRG	TDWG Level 3 code
1154496	WDC	TDWG Level 3 code
1154496	WIS	TDWG Level 3 code
1154496	WVA	TDWG Level 3 code
1154498	ALA	TDWG Level 3 code
1154498	ILL	TDWG Level 3 code
1154498	INI	TDWG Level 3 code
1154498	KTY	TDWG Level 3 code
1154498	OHI	TDWG Level 3 code
1154498	USA: AL, IL, IN, KY, OH.	text
1154500	Canada: NB, NF, NS, ON, PQ. USA: CT, MA, ME, MI, MN,  NH, NY,  VT, WI.	text
1154500	CNT	TDWG Level 3 code
1154500	MAI	TDWG Level 3 code
1154500	MAS	TDWG Level 3 code
1154500	MIC	TDWG Level 3 code
1154500	MIN	TDWG Level 3 code
1154500	NBR	TDWG Level 3 code
1154500	NFL	TDWG Level 3 code
1154500	NSC	TDWG Level 3 code
1154500	NWH	TDWG Level 3 code
1154500	NWY	TDWG Level 3 code
1154500	ONT	TDWG Level 3 code
1154500	QUE	TDWG Level 3 code
1154500	VER	TDWG Level 3 code
1154500	WIS	TDWG Level 3 code
1154503	BC	text
1154503	BRC	TDWG Level 3 code
1154504	CA	text
1154504	CAL	TDWG Level 3 code
1154505	AB, BC, CO, ID, MT, NM	text
1154505	ABT	TDWG Level 3 code
1154505	BRC	TDWG Level 3 code
1154505	COL	TDWG Level 3 code
1154505	IDA	TDWG Level 3 code
1154505	MNT	TDWG Level 3 code
1154505	NWM	TDWG Level 3 code
1154506	BC	text
1154506	BRC	TDWG Level 3 code
1154507	BC, WA	text
1154507	BRC	TDWG Level 3 code
1154507	WAS	TDWG Level 3 code
1154508	AB, BC, MT	text
1154508	ABT	TDWG Level 3 code
1154508	BRC	TDWG Level 3 code
1154508	MNT	TDWG Level 3 code
1154509	MNT	TDWG Level 3 code
1154509	MT	text
1154511	OR	text
1154511	ORE	TDWG Level 3 code
1154516	LBS	TDWG Level 3 code
1154516	Lebanon.	text
1154519	ARI	TDWG Level 3 code
1154519	NWM	TDWG Level 3 code
1154519	USA: AZ, NM.	text
1154520	OR	text
1154520	ORE	TDWG Level 3 code
1154522	CA	text
1154522	CAL	TDWG Level 3 code
1154533	CO	text
1154533	COL	TDWG Level 3 code
1154536	CA	text
1154536	CAL	TDWG Level 3 code
1154537	AB, BC, MT, OR, WA	text
1154537	ABT	TDWG Level 3 code
1154537	BRC	TDWG Level 3 code
1154537	MNT	TDWG Level 3 code
1154537	ORE	TDWG Level 3 code
1154537	WAS	TDWG Level 3 code
1154539	CA	text
1154539	CAL	TDWG Level 3 code
1154542	ID	text
1154542	IDA	TDWG Level 3 code
1154544	CHN-GS	TDWG Level 4 code
1154546	CHC-YN	TDWG Level 4 code
1154548	CA	text
1154548	CAL	TDWG Level 3 code
1154549	NEV	TDWG Level 3 code
1154549	NV	text
1154550	CA	text
1154550	CAL	TDWG Level 3 code
1154551	CA	text
1154551	CAL	TDWG Level 3 code
1154552	CA	text
1154552	CAL	TDWG Level 3 code
1154553	CA	text
1154553	CAL	TDWG Level 3 code
1154555	ARI	TDWG Level 3 code
1154555	CAL	TDWG Level 3 code
1154555	Mexico: Chihuahua. USA: AZ, CA, NM.	text
1154555	MXE	TDWG Level 3 code
1154555	NWM	TDWG Level 3 code
1154556	OR	text
1154556	ORE	TDWG Level 3 code
1154557	CA	text
1154557	CAL	TDWG Level 3 code
1154558	CA	text
1154558	CAL	TDWG Level 3 code
1154559	CA	text
1154559	CAL	TDWG Level 3 code
1154560	CA	text
1154560	CAL	TDWG Level 3 code
1154561	CA, OR	text
1154561	CAL	TDWG Level 3 code
1154561	ORE	TDWG Level 3 code
1154562	CA	text
1154562	CAL	TDWG Level 3 code
1154563	CAL	TDWG Level 3 code
1154563	U.S.A.: CA.	text
1154565	BC, CO, ID, MB, MT, NM, SK, WY, YK	text
1154565	BRC	TDWG Level 3 code
1154565	COL	TDWG Level 3 code
1154565	IDA	TDWG Level 3 code
1154565	MAN	TDWG Level 3 code
1154565	MNT	TDWG Level 3 code
1154565	NWM	TDWG Level 3 code
1154565	SAS	TDWG Level 3 code
1154565	WYO	TDWG Level 3 code
1154565	YUK	TDWG Level 3 code
1154566	CA	text
1154566	CAL	TDWG Level 3 code
1154567	AB, BC, ID, MT, OR, UT, WY	text
1154567	ABT	TDWG Level 3 code
1154567	BRC	TDWG Level 3 code
1154567	IDA	TDWG Level 3 code
1154567	MNT	TDWG Level 3 code
1154567	ORE	TDWG Level 3 code
1154567	UTA	TDWG Level 3 code
1154567	WYO	TDWG Level 3 code
1154569	CO	text
1154569	COL	TDWG Level 3 code
1154570	CA	text
1154570	CAL	TDWG Level 3 code
1154571	ARI	TDWG Level 3 code
1154571	COL	TDWG Level 3 code
1154571	Mexico: Baja California, Chihuahua. USA: AZ, CO,  NM.	text
1154571	MXE	TDWG Level 3 code
1154571	MXN	TDWG Level 3 code
1154571	NWM	TDWG Level 3 code
1154573	BC, CA	text
1154573	BRC	TDWG Level 3 code
1154573	CAL	TDWG Level 3 code
1154574	CA	text
1154574	CAL	TDWG Level 3 code
1154575	CA	text
1154575	CAL	TDWG Level 3 code
1154576	CA, OR	text
1154576	CAL	TDWG Level 3 code
1154576	ORE	TDWG Level 3 code
1154577	CA, NV, UT	text
1154577	CAL	TDWG Level 3 code
1154577	NEV	TDWG Level 3 code
1154577	UTA	TDWG Level 3 code
1154579	AB, BC, MT, YK	text
1154579	ABT	TDWG Level 3 code
1154579	BRC	TDWG Level 3 code
1154579	MNT	TDWG Level 3 code
1154579	YUK	TDWG Level 3 code
1154580	AK, BC, CA, WA	text
1154580	ASK	TDWG Level 3 code
1154580	BRC	TDWG Level 3 code
1154580	CAL	TDWG Level 3 code
1154580	WAS	TDWG Level 3 code
1154581	ARI	TDWG Level 3 code
1154581	AZ, CO, ID, NM, NV, UT, WY	text
1154581	COL	TDWG Level 3 code
1154581	IDA	TDWG Level 3 code
1154581	NEV	TDWG Level 3 code
1154581	NWM	TDWG Level 3 code
1154581	UTA	TDWG Level 3 code
1154581	WYO	TDWG Level 3 code
1154583	BC, CA, OR, WA	text
1154583	BRC	TDWG Level 3 code
1154583	CAL	TDWG Level 3 code
1154583	ORE	TDWG Level 3 code
1154583	WAS	TDWG Level 3 code
1154584	ABT	TDWG Level 3 code
1154584	ARI	TDWG Level 3 code
1154584	BRC	TDWG Level 3 code
1154584	CAL	TDWG Level 3 code
1154584	COL	TDWG Level 3 code
1154584	IDA	TDWG Level 3 code
1154584	MAN	TDWG Level 3 code
1154584	Mexico: Baja California. Canada: AB, BC, MB, , SK. USA:  AZ, CA, CO, ID, MT, NM, NV, OR, SD, UT, WA, WY.	text
1154584	MNT	TDWG Level 3 code
1154584	MXN	TDWG Level 3 code
1154584	NEV	TDWG Level 3 code
1154584	NWM	TDWG Level 3 code
1154584	ORE	TDWG Level 3 code
1154584	SAS	TDWG Level 3 code
1154584	SDA	TDWG Level 3 code
1154584	UTA	TDWG Level 3 code
1154584	WAS	TDWG Level 3 code
1154584	WYO	TDWG Level 3 code
1154585	CA, NV	text
1154585	CAL	TDWG Level 3 code
1154585	NEV	TDWG Level 3 code
1154586	BC, CA, OR, WA	text
1154586	BRC	TDWG Level 3 code
1154586	CAL	TDWG Level 3 code
1154586	ORE	TDWG Level 3 code
1154586	WAS	TDWG Level 3 code
1154588	CA	text
1154588	CAL	TDWG Level 3 code
1154589	CA	text
1154589	CAL	TDWG Level 3 code
1154590	CA	text
1154590	CAL	TDWG Level 3 code
1154592	CA, OR	text
1154592	CAL	TDWG Level 3 code
1154592	ORE	TDWG Level 3 code
1154593	OR, WA	text
1154593	ORE	TDWG Level 3 code
1154593	WAS	TDWG Level 3 code
1154594	AK, BC, CA, OR, WA	text
1154594	ASK	TDWG Level 3 code
1154594	BRC	TDWG Level 3 code
1154594	CAL	TDWG Level 3 code
1154594	ORE	TDWG Level 3 code
1154594	WAS	TDWG Level 3 code
1154595	OR	text
1154595	ORE	TDWG Level 3 code
1154596	OR	text
1154596	ORE	TDWG Level 3 code
1154597	ABT	TDWG Level 3 code
1154597	ASK	TDWG Level 3 code
1154597	BRC	TDWG Level 3 code
1154597	Canada: AB, BC. USA: AK, CO, ID, MT, OR, UT, WA, WY	text
1154597	COL	TDWG Level 3 code
1154597	IDA	TDWG Level 3 code
1154597	MNT	TDWG Level 3 code
1154597	ORE	TDWG Level 3 code
1154597	UTA	TDWG Level 3 code
1154597	WAS	TDWG Level 3 code
1154597	WYO	TDWG Level 3 code
1154598	AB, AK, BC, CO, ID, MT, OR, UT, WA, WY	text
1154598	ABT	TDWG Level 3 code
1154598	ASK	TDWG Level 3 code
1154598	BRC	TDWG Level 3 code
1154598	COL	TDWG Level 3 code
1154598	IDA	TDWG Level 3 code
1154598	MNT	TDWG Level 3 code
1154598	ORE	TDWG Level 3 code
1154598	UTA	TDWG Level 3 code
1154598	WAS	TDWG Level 3 code
1154598	WYO	TDWG Level 3 code
1154599	BRC	TDWG Level 3 code
1154599	Canada: BC. USA: MT, OR	text
1154599	MNT	TDWG Level 3 code
1154599	ORE	TDWG Level 3 code
1154599	UTA	TDWG Level 3 code
1154601	ASK	TDWG Level 3 code
1154601	BRC	TDWG Level 3 code
1154601	Canada: BC, MB, NT, ON. USA: AK.	text
1154601	KAM	TDWG Level 3 code
1154601	MAG	TDWG Level 3 code
1154601	MAN	TDWG Level 3 code
1154601	NUN	TDWG Level 3 code
1154601	NWT	TDWG Level 3 code
1154601	ONT	TDWG Level 3 code
1154603	CA	text
1154603	CAL	TDWG Level 3 code
1154605	ABT	TDWG Level 3 code
1154605	ARI	TDWG Level 3 code
1154605	ASK	TDWG Level 3 code
1154605	BRC	TDWG Level 3 code
1154605	CAL	TDWG Level 3 code
1154605	Canada: AB, BC, MB, SK. USA: AK, AZ,  CA, CO, ID,  MT, NM, SD,  UT, WA, WY	text
1154605	COL	TDWG Level 3 code
1154605	IDA	TDWG Level 3 code
1154605	MAN	TDWG Level 3 code
1154605	MNT	TDWG Level 3 code
1154605	NWM	TDWG Level 3 code
1154605	SAS	TDWG Level 3 code
1154605	SDA	TDWG Level 3 code
1154605	UTA	TDWG Level 3 code
1154605	WAS	TDWG Level 3 code
1154605	WYO	TDWG Level 3 code
1154608	CA, ID	text
1154608	CAL	TDWG Level 3 code
1154608	IDA	TDWG Level 3 code
1154609	ABT	TDWG Level 3 code
1154609	ASK	TDWG Level 3 code
1154609	BRC	TDWG Level 3 code
1154609	Canada: AB, BC, LB, MB, NB, NF, NT, ON, PQ, SK . USA: AK, CO, ID, MI, MN, MT, NM, NV,  UT, WI, WY.	text
1154609	COL	TDWG Level 3 code
1154609	IDA	TDWG Level 3 code
1154609	LAB	TDWG Level 3 code
1154609	MAN	TDWG Level 3 code
1154609	MIC	TDWG Level 3 code
1154609	MIN	TDWG Level 3 code
1154609	MNT	TDWG Level 3 code
