AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
335643	130326	antarctica	Cantone, 1995	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335643		urn:lsid:marinespecies.org:taxname:335643	
335644	130326	minor	Arwidsson, 1906	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335644		urn:lsid:marinespecies.org:taxname:335644	
335645	130327	minor	Arwidsson, 1906	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335645		urn:lsid:marinespecies.org:taxname:335645	
335646	130327	paucimaculata	Arwidsson, 1906	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335646		urn:lsid:marinespecies.org:taxname:335646	
587498	558834	japonica	(Imajima, 1989)	Subspecies	accepted	Accepted name	0	marine		Read, Geoffrey	2011-11-12 06:25:39	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=587498		urn:lsid:marinespecies.org:taxname:587498	
335558	157546	chilensis	Hartmann-Schröder, 1965	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335558		urn:lsid:marinespecies.org:taxname:335558	
335662	131035	caeca	Imajima, 1977	Subspecies	accepted	Accepted name	0	marine		ten Hove, Harry	2008-11-04 08:12:01	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335662		urn:lsid:marinespecies.org:taxname:335662	
129907	129908	aberrans	Amoureux, 1972	Subspecies	accepted	Accepted name	0	marine		Bellan, Gérard	2004-12-21 16:54:05	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=129907		urn:lsid:marinespecies.org:taxname:129907	
335836	130683	nigrolineata	(Rioja, 1925)	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335836		urn:lsid:marinespecies.org:taxname:335836	
335664	130683	punctata	Hartman, 1965	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335664		urn:lsid:marinespecies.org:taxname:335664	
335665	334673	costatodentata	Hartmann-Schröder, 1979	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335665		urn:lsid:marinespecies.org:taxname:335665	
335666	334673	seriodentata	Hartmann-Schröder, 1979	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335666		urn:lsid:marinespecies.org:taxname:335666	
335667	131167	californica	Light, 1969	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335667		urn:lsid:marinespecies.org:taxname:335667	
335668	131167	japonica	Imajima & Hartman, 1964	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335668		urn:lsid:marinespecies.org:taxname:335668	
335670	335134	ajacis	Giard, 1913	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335670		urn:lsid:marinespecies.org:taxname:335670	
335671	155450	corallicola	Hartmann-Schröder, 1960	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335671		urn:lsid:marinespecies.org:taxname:335671	
335672	130967	abyssorum	Roule, 1896	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335672		urn:lsid:marinespecies.org:taxname:335672	
335674	129818	britannica	McIntosh, 1922	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335674		urn:lsid:marinespecies.org:taxname:335674	
335675	331753	nudipalpa	Cantone & Di Pietro, 2001	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335675		urn:lsid:marinespecies.org:taxname:335675	
335837	131173	occidentalis	(Hartman, 1961)	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335837		urn:lsid:marinespecies.org:taxname:335837	
335677	131177	mendanai	Gibbs, 1971	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335677		urn:lsid:marinespecies.org:taxname:335677	
335838	131177	saipanensis	(Hartman, 1954)	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335838		urn:lsid:marinespecies.org:taxname:335838	
534042	532019	mabiti	(Ramos, 1976)	Subspecies	accepted	Accepted name	0	marine		Read, Geoffrey	2010-10-17 05:34:35	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=534042		urn:lsid:marinespecies.org:taxname:534042	
335678	334761	canadiensis	Harmelin, 1969	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335678		urn:lsid:marinespecies.org:taxname:335678	
