AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
264705	263102	serbica	Pljakic, 1968	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264705		urn:lsid:marinespecies.org:taxname:264705	
264706	263105	mediodalmatina	Sket, 1964	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264706		urn:lsid:marinespecies.org:taxname:264706	
264707	263105	montenigrina	Sket, 1957	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264707		urn:lsid:marinespecies.org:taxname:264707	
264708	263105	virei	(Brian, 1923)	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264708		urn:lsid:marinespecies.org:taxname:264708	
264709	263157	ambrymensis	Verhoeff, 1926	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264709		urn:lsid:marinespecies.org:taxname:264709	
264710	263157	lifouensis	Verhoeff, 1926	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264710		urn:lsid:marinespecies.org:taxname:264710	
264711	263271	angelieri	Magniez, 1968	Subspecies	accepted	Accepted name	0	marine		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264711		urn:lsid:marinespecies.org:taxname:264711	
264712	263271	boui	Magniez, 1968	Subspecies	accepted	Accepted name	0	marine		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264712		urn:lsid:marinespecies.org:taxname:264712	
264713	263271	buchneri	Stammer, 1936	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264713		urn:lsid:marinespecies.org:taxname:264713	
264714	263271	hussoni	Magniez, 1968	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264714		urn:lsid:marinespecies.org:taxname:264714	
264715	263271	nobrei	Braga, 1942	Subspecies	accepted	Accepted name	0	marine		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264715		urn:lsid:marinespecies.org:taxname:264715	
264716	263271	virei	Dollfus, 1897	Subspecies	accepted	Accepted name	0	marine		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264716		urn:lsid:marinespecies.org:taxname:264716	
264717	263274	aiasensis	Legrand, 1954	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264717		urn:lsid:marinespecies.org:taxname:264717	
264718	263274	hellenicus	Matsakis, 1969	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264718		urn:lsid:marinespecies.org:taxname:264718	
264719	263274	pleonalis	Aubert & Dollfus, 1890	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264719		urn:lsid:marinespecies.org:taxname:264719	
428880	428864	pulchra	(Hansen, 1897)	Subspecies	accepted	Accepted name	0			Merrin, Kelly	2014-10-11 02:24:04	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=428880		urn:lsid:marinespecies.org:taxname:428880	
264720	263319	australiensis	Vandel, 1973	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264720		urn:lsid:marinespecies.org:taxname:264720	
264721	263319	cavernicolus	Vandel, 1973	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264721		urn:lsid:marinespecies.org:taxname:264721	
264722	263344	fernandezianus	Strouhal, 1961	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264722		urn:lsid:marinespecies.org:taxname:264722	
264723	263344	otakensis	(Chilton, 1901)	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264723		urn:lsid:marinespecies.org:taxname:264723	
264724	263369	minor	Budde-Lund, 1908	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264724		urn:lsid:marinespecies.org:taxname:264724	
264725	263369	polythele	Barnard, 1936	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264725		urn:lsid:marinespecies.org:taxname:264725	
264726	263477	laevis	Gurjanova, 1933	Subspecies	accepted	Accepted name	0			Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264726		urn:lsid:marinespecies.org:taxname:264726	
264727	263509	congolensis	Arcangeli, 1950	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264727		urn:lsid:marinespecies.org:taxname:264727	
264728	263509	patrizii	Arcangeli, 1957	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264728		urn:lsid:marinespecies.org:taxname:264728	
264729	263531	corsica	(Dollfus, 1888)	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264729		urn:lsid:marinespecies.org:taxname:264729	
264730	263531	giustii	Taiti & Ferrara, 1980	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264730		urn:lsid:marinespecies.org:taxname:264730	
264731	263537	borgensis	Verhoeff, 1936	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264731		urn:lsid:marinespecies.org:taxname:264731	
264732	263537	briani	Verhoeff, 1931	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264732		urn:lsid:marinespecies.org:taxname:264732	
264733	263537	squamuligera	Verhoeff, 1928	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264733		urn:lsid:marinespecies.org:taxname:264733	
